ward_2022,group,count_2020
Milwaukee - C 0203,vap_two,52
Milwaukee - C 0203,vap_white,880
Milwaukee - C 0204,vap,1193
Milwaukee - C 0204,vap_aian,0
Milwaukee - C 0204,vap_asian,34
Milwaukee - C 0204,vap_black,63
Milwaukee - C 0204,vap_hisp,96
Milwaukee - C 0204,vap_nhpi,0
Milwaukee - C 0204,vap_other,12
Milwaukee - C 0204,vap_two,21
Milwaukee - C 0204,vap_white,967
Milwaukee - C 0205,vap,1337
Milwaukee - C 0205,vap_aian,7
Milwaukee - C 0205,vap_asian,58
Milwaukee - C 0205,vap_black,51
Milwaukee - C 0205,vap_hisp,93
Milwaukee - C 0205,vap_nhpi,1
Milwaukee - C 0205,vap_other,8
Milwaukee - C 0205,vap_two,41
Milwaukee - C 0205,vap_white,1078
Milwaukee - C 0206,vap,1282
Milwaukee - C 0206,vap_aian,6
Milwaukee - C 0206,vap_asian,47
Milwaukee - C 0206,vap_black,136
Milwaukee - C 0206,vap_hisp,131
Milwaukee - C 0206,vap_nhpi,0
Milwaukee - C 0206,vap_other,14
Milwaukee - C 0206,vap_two,61
Milwaukee - C 0206,vap_white,887
Milwaukee - C 0207,vap,1421
Milwaukee - C 0207,vap_aian,21
Milwaukee - C 0207,vap_asian,18
Milwaukee - C 0207,vap_black,82
Milwaukee - C 0207,vap_hisp,360
Milwaukee - C 0207,vap_nhpi,0
Milwaukee - C 0207,vap_other,5
Milwaukee - C 0207,vap_two,50
Milwaukee - C 0207,vap_white,885
Milwaukee - C 0208,vap,1522
Milwaukee - C 0208,vap_aian,12
Milwaukee - C 0208,vap_asian,33
Milwaukee - C 0208,vap_black,170
Milwaukee - C 0208,vap_hisp,322
Milwaukee - C 0208,vap_nhpi,0
Milwaukee - C 0208,vap_other,9
Milwaukee - C 0208,vap_two,57
Milwaukee - C 0208,vap_white,919
Milwaukee - C 0209,vap,765
Milwaukee - C 0209,vap_aian,7
Milwaukee - C 0209,vap_asian,52
Milwaukee - C 0209,vap_black,203
Milwaukee - C 0209,vap_hisp,134
Milwaukee - C 0209,vap_nhpi,2
Milwaukee - C 0209,vap_other,5
Milwaukee - C 0209,vap_two,44
Milwaukee - C 0209,vap_white,318
Milwaukee - C 0210,vap,1072
Milwaukee - C 0210,vap_aian,14
Milwaukee - C 0210,vap_asian,66
Milwaukee - C 0210,vap_black,128
Milwaukee - C 0210,vap_hisp,638
Milwaukee - C 0210,vap_nhpi,1
Milwaukee - C 0210,vap_other,5
Milwaukee - C 0210,vap_two,31
Milwaukee - C 0210,vap_white,189
Milwaukee - C 0211,vap,909
Milwaukee - C 0211,vap_aian,9
Milwaukee - C 0211,vap_asian,63
Milwaukee - C 0211,vap_black,52
Milwaukee - C 0211,vap_hisp,595
Milwaukee - C 0211,vap_nhpi,0
Milwaukee - C 0211,vap_other,2
Milwaukee - C 0211,vap_two,15
Milwaukee - C 0211,vap_white,173
Milwaukee - C 0212,vap,1674
Milwaukee - C 0212,vap_aian,5
Milwaukee - C 0212,vap_asian,97
Milwaukee - C 0212,vap_black,40
Milwaukee - C 0212,vap_hisp,1202
Milwaukee - C 0212,vap_nhpi,0
Milwaukee - C 0212,vap_other,14
Milwaukee - C 0212,vap_two,17
Milwaukee - C 0212,vap_white,299
Milwaukee - C 0213,vap,2095
Milwaukee - C 0213,vap_aian,12
Milwaukee - C 0213,vap_asian,52
Milwaukee - C 0213,vap_black,45
Milwaukee - C 0213,vap_hisp,1665
Milwaukee - C 0213,vap_nhpi,2
Milwaukee - C 0213,vap_other,6
Milwaukee - C 0213,vap_two,23
Milwaukee - C 0213,vap_white,290
Milwaukee - C 0214,vap,1294
Milwaukee - C 0214,vap_aian,23
Milwaukee - C 0214,vap_asian,52
Milwaukee - C 0214,vap_black,63
Milwaukee - C 0214,vap_hisp,908
Milwaukee - C 0214,vap_nhpi,0
Milwaukee - C 0214,vap_other,3
Milwaukee - C 0214,vap_two,13
Milwaukee - C 0214,vap_white,232
Milwaukee - C 0215,vap,1372
Milwaukee - C 0215,vap_aian,12
Milwaukee - C 0215,vap_asian,63
Milwaukee - C 0215,vap_black,28
Milwaukee - C 0215,vap_hisp,1020
Milwaukee - C 0215,vap_nhpi,0
Milwaukee - C 0215,vap_other,1
Milwaukee - C 0215,vap_two,32
Milwaukee - C 0215,vap_white,216
Milwaukee - C 0216,vap,2562
Milwaukee - C 0216,vap_aian,19
Milwaukee - C 0216,vap_asian,81
Milwaukee - C 0216,vap_black,141
Milwaukee - C 0216,vap_hisp,1622
Milwaukee - C 0216,vap_nhpi,1
Milwaukee - C 0216,vap_other,4
Milwaukee - C 0216,vap_two,39
Milwaukee - C 0216,vap_white,655
Milwaukee - C 0217,vap,1905
Milwaukee - C 0217,vap_aian,20
Milwaukee - C 0217,vap_asian,101
Milwaukee - C 0217,vap_black,168
Milwaukee - C 0217,vap_hisp,1315
Milwaukee - C 0217,vap_nhpi,2
Milwaukee - C 0217,vap_other,11
Milwaukee - C 0217,vap_two,27
Milwaukee - C 0217,vap_white,261
Milwaukee - C 0218,vap,1914
Milwaukee - C 0218,vap_aian,10
Milwaukee - C 0218,vap_asian,69
Milwaukee - C 0218,vap_black,65
Milwaukee - C 0218,vap_hisp,1418
Milwaukee - C 0218,vap_nhpi,2
Milwaukee - C 0218,vap_other,3
Milwaukee - C 0218,vap_two,20
Milwaukee - C 0218,vap_white,327
Milwaukee - C 0219,vap,1542
Milwaukee - C 0219,vap_aian,23
Milwaukee - C 0219,vap_asian,38
Milwaukee - C 0219,vap_black,100
Milwaukee - C 0219,vap_hisp,1073
Milwaukee - C 0219,vap_nhpi,0
Milwaukee - C 0219,vap_other,2
Milwaukee - C 0219,vap_two,26
Milwaukee - C 0219,vap_white,280
Milwaukee - C 0220,vap,1732
Milwaukee - C 0220,vap_aian,7
Milwaukee - C 0220,vap_asian,88
Milwaukee - C 0220,vap_black,133
Milwaukee - C 0220,vap_hisp,1268
Milwaukee - C 0220,vap_nhpi,0
Milwaukee - C 0220,vap_other,2
Milwaukee - C 0220,vap_two,27
Milwaukee - C 0220,vap_white,207
Milwaukee - C 0221,vap,887
Milwaukee - C 0221,vap_aian,10
Milwaukee - C 0221,vap_asian,37
Milwaukee - C 0221,vap_black,92
Milwaukee - C 0221,vap_hisp,608
Milwaukee - C 0221,vap_nhpi,0
Milwaukee - C 0221,vap_other,1
Milwaukee - C 0221,vap_two,17
Milwaukee - C 0221,vap_white,122
Milwaukee - C 0222,vap,2036
Milwaukee - C 0222,vap_aian,13
Milwaukee - C 0222,vap_asian,50
Milwaukee - C 0222,vap_black,528
Milwaukee - C 0222,vap_hisp,1008
Milwaukee - C 0222,vap_nhpi,5
Milwaukee - C 0222,vap_other,11
Milwaukee - C 0222,vap_two,58
Milwaukee - C 0222,vap_white,363
Milwaukee - C 0223,vap,991
Milwaukee - C 0223,vap_aian,14
Milwaukee - C 0223,vap_asian,36
Milwaukee - C 0223,vap_black,99
Milwaukee - C 0223,vap_hisp,323
Milwaukee - C 0223,vap_nhpi,0
Milwaukee - C 0223,vap_other,8
Milwaukee - C 0223,vap_two,52
Milwaukee - C 0223,vap_white,459
Milwaukee - C 0224,vap,1324
Milwaukee - C 0224,vap_aian,9
Milwaukee - C 0224,vap_asian,56
Milwaukee - C 0224,vap_black,91
Milwaukee - C 0224,vap_hisp,991
Milwaukee - C 0224,vap_nhpi,1
Milwaukee - C 0224,vap_other,9
Milwaukee - C 0224,vap_two,34
Milwaukee - C 0224,vap_white,133
Milwaukee - C 0225,vap,2263
Milwaukee - C 0225,vap_aian,9
Milwaukee - C 0225,vap_asian,60
Milwaukee - C 0225,vap_black,212
Milwaukee - C 0225,vap_hisp,1668
Milwaukee - C 0225,vap_nhpi,0
Milwaukee - C 0225,vap_other,6
Milwaukee - C 0225,vap_two,40
Milwaukee - C 0225,vap_white,268
Milwaukee - C 0226,vap,1109
Milwaukee - C 0226,vap_aian,5
Milwaukee - C 0226,vap_asian,45
Milwaukee - C 0226,vap_black,89
Milwaukee - C 0226,vap_hisp,851
Milwaukee - C 0226,vap_nhpi,0
Milwaukee - C 0226,vap_other,0
Milwaukee - C 0226,vap_two,20
Milwaukee - C 0226,vap_white,99
Milwaukee - C 0227,vap,1063
Milwaukee - C 0227,vap_aian,10
Milwaukee - C 0227,vap_asian,41
Milwaukee - C 0227,vap_black,86
Milwaukee - C 0227,vap_hisp,809
Milwaukee - C 0227,vap_nhpi,2
Milwaukee - C 0227,vap_other,7
Milwaukee - C 0227,vap_two,5
Milwaukee - C 0227,vap_white,103
Milwaukee - C 0228,vap,1352
Milwaukee - C 0228,vap_aian,8
Milwaukee - C 0228,vap_asian,32
Milwaukee - C 0228,vap_black,102
Milwaukee - C 0228,vap_hisp,1052
Milwaukee - C 0228,vap_nhpi,0
Milwaukee - C 0228,vap_other,0
Milwaukee - C 0228,vap_two,14
Milwaukee - C 0228,vap_white,144
Milwaukee - C 0229,vap,921
Milwaukee - C 0229,vap_aian,9
Milwaukee - C 0229,vap_asian,3
Milwaukee - C 0229,vap_black,92
Milwaukee - C 0229,vap_hisp,557
Milwaukee - C 0229,vap_nhpi,0
Milwaukee - C 0229,vap_other,1
Milwaukee - C 0229,vap_two,37
Milwaukee - C 0229,vap_white,222
Milwaukee - C 0230,vap,2030
Milwaukee - C 0230,vap_aian,1
Milwaukee - C 0230,vap_asian,74
Milwaukee - C 0230,vap_black,119
Milwaukee - C 0230,vap_hisp,163
Milwaukee - C 0230,vap_nhpi,0
Milwaukee - C 0230,vap_other,7
Milwaukee - C 0230,vap_two,61
Milwaukee - C 0230,vap_white,1605
Milwaukee - C 0231,vap,1407
Milwaukee - C 0231,vap_aian,19
Milwaukee - C 0231,vap_asian,21
Milwaukee - C 0231,vap_black,174
Milwaukee - C 0231,vap_hisp,1017
Milwaukee - C 0231,vap_nhpi,0
Milwaukee - C 0231,vap_other,2
Milwaukee - C 0231,vap_two,23
Milwaukee - C 0231,vap_white,151
Milwaukee - C 0232,vap,2173
Milwaukee - C 0232,vap_aian,32
Milwaukee - C 0232,vap_asian,35
Milwaukee - C 0232,vap_black,294
Milwaukee - C 0232,vap_hisp,1550
Milwaukee - C 0232,vap_nhpi,0
Milwaukee - C 0232,vap_other,3
Milwaukee - C 0232,vap_two,27
Milwaukee - C 0232,vap_white,232
Milwaukee - C 0233,vap,1677
Milwaukee - C 0233,vap_aian,9
Milwaukee - C 0233,vap_asian,72
Milwaukee - C 0233,vap_black,119
Milwaukee - C 0233,vap_hisp,1302
Milwaukee - C 0233,vap_nhpi,0
Milwaukee - C 0233,vap_other,4
Milwaukee - C 0233,vap_two,13
Milwaukee - C 0233,vap_white,158
Milwaukee - C 0234,vap,1188
Milwaukee - C 0234,vap_aian,14
Milwaukee - C 0234,vap_asian,26
Milwaukee - C 0234,vap_black,97
Milwaukee - C 0234,vap_hisp,861
Milwaukee - C 0234,vap_nhpi,0
Milwaukee - C 0234,vap_other,7
Milwaukee - C 0234,vap_two,36
Milwaukee - C 0234,vap_white,147
Milwaukee - C 0235,vap,985
Milwaukee - C 0235,vap_aian,1
Milwaukee - C 0235,vap_asian,20
Milwaukee - C 0235,vap_black,98
Milwaukee - C 0235,vap_hisp,565
Milwaukee - C 0235,vap_nhpi,0
Milwaukee - C 0235,vap_other,6
Milwaukee - C 0235,vap_two,12
Milwaukee - C 0235,vap_white,283
Milwaukee - C 0236,vap,1794
Milwaukee - C 0236,vap_aian,8
Milwaukee - C 0236,vap_asian,45
Milwaukee - C 0236,vap_black,41
Milwaukee - C 0236,vap_hisp,246
Milwaukee - C 0236,vap_nhpi,0
Milwaukee - C 0236,vap_other,10
Milwaukee - C 0236,vap_two,51
Milwaukee - C 0236,vap_white,1393
Milwaukee - C 0237,vap,1176
Milwaukee - C 0237,vap_aian,8
Milwaukee - C 0237,vap_asian,26
Milwaukee - C 0237,vap_black,29
Milwaukee - C 0237,vap_hisp,139
Milwaukee - C 0237,vap_nhpi,1
Milwaukee - C 0237,vap_other,3
Milwaukee - C 0237,vap_two,50
Milwaukee - C 0237,vap_white,920
Milwaukee - C 0238,vap,1216
Milwaukee - C 0238,vap_aian,0
Milwaukee - C 0238,vap_asian,17
Milwaukee - C 0238,vap_black,8
Milwaukee - C 0238,vap_hisp,77
Milwaukee - C 0238,vap_nhpi,0
Milwaukee - C 0238,vap_other,4
Milwaukee - C 0238,vap_two,38
Milwaukee - C 0238,vap_white,1072
Milwaukee - C 0239,vap,1852
Milwaukee - C 0239,vap_aian,5
Milwaukee - C 0239,vap_asian,26
Milwaukee - C 0239,vap_black,42
Milwaukee - C 0239,vap_hisp,143
Milwaukee - C 0239,vap_nhpi,0
Milwaukee - C 0239,vap_other,4
Milwaukee - C 0239,vap_two,49
Milwaukee - C 0239,vap_white,1583
Milwaukee - C 0240,vap,1515
Milwaukee - C 0240,vap_aian,15
Milwaukee - C 0240,vap_asian,14
Milwaukee - C 0240,vap_black,12
Milwaukee - C 0240,vap_hisp,133
Milwaukee - C 0240,vap_nhpi,1
Milwaukee - C 0240,vap_other,7
Milwaukee - C 0240,vap_two,64
Milwaukee - C 0240,vap_white,1269
Milwaukee - C 0241,vap,1700
Milwaukee - C 0241,vap_aian,14
Milwaukee - C 0241,vap_asian,43
Milwaukee - C 0241,vap_black,60
Milwaukee - C 0241,vap_hisp,233
Milwaukee - C 0241,vap_nhpi,0
Milwaukee - C 0241,vap_other,8
Milwaukee - C 0241,vap_two,54
Milwaukee - C 0241,vap_white,1288
Milwaukee - C 0242,vap,1581
Milwaukee - C 0242,vap_aian,13
Milwaukee - C 0242,vap_asian,51
Milwaukee - C 0242,vap_black,106
Milwaukee - C 0242,vap_hisp,1039
Milwaukee - C 0242,vap_nhpi,1
Milwaukee - C 0242,vap_other,2
Milwaukee - C 0242,vap_two,35
Milwaukee - C 0242,vap_white,334
Milwaukee - C 0243,vap,1438
Milwaukee - C 0243,vap_aian,8
Milwaukee - C 0243,vap_asian,88
Milwaukee - C 0243,vap_black,86
Milwaukee - C 0243,vap_hisp,941
Milwaukee - C 0243,vap_nhpi,5
Milwaukee - C 0243,vap_other,1
Milwaukee - C 0243,vap_two,39
Milwaukee - C 0243,vap_white,270
Milwaukee - C 0244,vap,776
Milwaukee - C 0244,vap_aian,2
Milwaukee - C 0244,vap_asian,40
Milwaukee - C 0244,vap_black,53
Milwaukee - C 0244,vap_hisp,575
Milwaukee - C 0244,vap_nhpi,0
Milwaukee - C 0244,vap_other,1
Milwaukee - C 0244,vap_two,19
Milwaukee - C 0244,vap_white,86
Milwaukee - C 0245,vap,928
Milwaukee - C 0245,vap_aian,7
Milwaukee - C 0245,vap_asian,34
Milwaukee - C 0245,vap_black,113
Milwaukee - C 0245,vap_hisp,611
Milwaukee - C 0245,vap_nhpi,1
Milwaukee - C 0245,vap_other,1
Milwaukee - C 0245,vap_two,19
Milwaukee - C 0245,vap_white,142
Milwaukee - C 0246,vap,1285
Milwaukee - C 0246,vap_aian,4
Milwaukee - C 0246,vap_asian,36
Milwaukee - C 0246,vap_black,64
Milwaukee - C 0246,vap_hisp,1001
Milwaukee - C 0246,vap_nhpi,1
Milwaukee - C 0246,vap_other,1
Milwaukee - C 0246,vap_two,22
Milwaukee - C 0246,vap_white,156
Milwaukee - C 0247,vap,2089
Milwaukee - C 0247,vap_aian,11
Milwaukee - C 0247,vap_asian,61
Milwaukee - C 0247,vap_black,139
Milwaukee - C 0247,vap_hisp,1518
Milwaukee - C 0247,vap_nhpi,2
Milwaukee - C 0247,vap_other,9
Milwaukee - C 0247,vap_two,32
Milwaukee - C 0247,vap_white,317
Milwaukee - C 0248,vap,2024
Milwaukee - C 0248,vap_aian,12
Milwaukee - C 0248,vap_asian,20
Milwaukee - C 0248,vap_black,60
Milwaukee - C 0248,vap_hisp,1501
Milwaukee - C 0248,vap_nhpi,0
Milwaukee - C 0248,vap_other,4
Milwaukee - C 0248,vap_two,40
Milwaukee - C 0248,vap_white,387
Milwaukee - C 0249,vap,1304
Milwaukee - C 0249,vap_aian,3
Milwaukee - C 0249,vap_asian,10
Milwaukee - C 0249,vap_black,40
Milwaukee - C 0249,vap_hisp,926
Milwaukee - C 0249,vap_nhpi,0
Milwaukee - C 0249,vap_other,4
Milwaukee - C 0249,vap_two,16
Milwaukee - C 0249,vap_white,305
Milwaukee - C 0250,vap,844
Milwaukee - C 0250,vap_aian,3
Milwaukee - C 0250,vap_asian,63
Milwaukee - C 0250,vap_black,83
Milwaukee - C 0250,vap_hisp,372
Milwaukee - C 0250,vap_nhpi,0
Milwaukee - C 0250,vap_other,2
Milwaukee - C 0250,vap_two,36
Milwaukee - C 0250,vap_white,285
Milwaukee - C 0251,vap,241
Milwaukee - C 0251,vap_aian,0
Milwaukee - C 0251,vap_asian,8
Milwaukee - C 0251,vap_black,3
Milwaukee - C 0251,vap_hisp,45
Milwaukee - C 0251,vap_nhpi,0
Milwaukee - C 0251,vap_other,1
Milwaukee - C 0251,vap_two,7
Milwaukee - C 0251,vap_white,177
Milwaukee - C 0252,vap,651
Milwaukee - C 0252,vap_aian,1
Milwaukee - C 0252,vap_asian,21
Milwaukee - C 0252,vap_black,36
Milwaukee - C 0252,vap_hisp,167
Milwaukee - C 0252,vap_nhpi,0
Milwaukee - C 0252,vap_other,6
Milwaukee - C 0252,vap_two,21
Milwaukee - C 0252,vap_white,399
Milwaukee - C 0253,vap,1743
Milwaukee - C 0253,vap_aian,14
Milwaukee - C 0253,vap_asian,45
Milwaukee - C 0253,vap_black,92
Milwaukee - C 0253,vap_hisp,654
Milwaukee - C 0253,vap_nhpi,0
Milwaukee - C 0253,vap_other,2
Milwaukee - C 0253,vap_two,27
Milwaukee - C 0253,vap_white,909
Milwaukee - C 0254,vap,1769
Milwaukee - C 0254,vap_aian,9
Milwaukee - C 0254,vap_asian,42
Milwaukee - C 0254,vap_black,80
Milwaukee - C 0254,vap_hisp,417
Milwaukee - C 0254,vap_nhpi,5
Milwaukee - C 0254,vap_other,8
Milwaukee - C 0254,vap_two,69
Milwaukee - C 0254,vap_white,1139
Milwaukee - C 0255,vap,972
Milwaukee - C 0255,vap_aian,12
Milwaukee - C 0255,vap_asian,18
Milwaukee - C 0255,vap_black,15
Milwaukee - C 0255,vap_hisp,200
Milwaukee - C 0255,vap_nhpi,0
Milwaukee - C 0255,vap_other,6
Milwaukee - C 0255,vap_two,23
Milwaukee - C 0255,vap_white,698
Milwaukee - C 0256,vap,1153
Milwaukee - C 0256,vap_aian,8
Milwaukee - C 0256,vap_asian,40
Milwaukee - C 0256,vap_black,45
Milwaukee - C 0256,vap_hisp,220
Milwaukee - C 0256,vap_nhpi,0
Milwaukee - C 0256,vap_other,2
Milwaukee - C 0256,vap_two,35
Milwaukee - C 0256,vap_white,803
Milwaukee - C 0257,vap,943
Milwaukee - C 0257,vap_aian,7
Milwaukee - C 0257,vap_asian,26
Milwaukee - C 0257,vap_black,25
Milwaukee - C 0257,vap_hisp,196
Milwaukee - C 0257,vap_nhpi,0
Milwaukee - C 0257,vap_other,3
Milwaukee - C 0257,vap_two,25
Milwaukee - C 0257,vap_white,661
Milwaukee - C 0258,vap,1331
Milwaukee - C 0258,vap_aian,6
Milwaukee - C 0258,vap_asian,28
Milwaukee - C 0258,vap_black,58
Milwaukee - C 0258,vap_hisp,306
Milwaukee - C 0258,vap_nhpi,0
Milwaukee - C 0258,vap_other,5
Milwaukee - C 0258,vap_two,47
Milwaukee - C 0258,vap_white,881
Milwaukee - C 0259,vap,814
Milwaukee - C 0259,vap_aian,5
Milwaukee - C 0259,vap_asian,27
Milwaukee - C 0259,vap_black,27
Milwaukee - C 0259,vap_hisp,141
Milwaukee - C 0259,vap_nhpi,0
Milwaukee - C 0259,vap_other,1
Milwaukee - C 0259,vap_two,26
Milwaukee - C 0259,vap_white,587
Milwaukee - C 0260,vap,1651
Milwaukee - C 0260,vap_aian,7
Milwaukee - C 0260,vap_asian,66
Milwaukee - C 0260,vap_black,85
Milwaukee - C 0260,vap_hisp,252
Milwaukee - C 0260,vap_nhpi,0
Milwaukee - C 0260,vap_other,2
Milwaukee - C 0260,vap_two,57
Milwaukee - C 0260,vap_white,1182
Milwaukee - C 0261,vap,2238
Milwaukee - C 0261,vap_aian,14
Milwaukee - C 0261,vap_asian,69
Milwaukee - C 0261,vap_black,122
Milwaukee - C 0261,vap_hisp,249
Milwaukee - C 0261,vap_nhpi,0
Milwaukee - C 0261,vap_other,21
Milwaukee - C 0261,vap_two,78
Milwaukee - C 0261,vap_white,1685
Milwaukee - C 0262,vap,1501
Milwaukee - C 0262,vap_aian,7
Milwaukee - C 0262,vap_asian,36
Milwaukee - C 0262,vap_black,70
Milwaukee - C 0262,vap_hisp,183
Milwaukee - C 0262,vap_nhpi,0
Milwaukee - C 0262,vap_other,2
Milwaukee - C 0262,vap_two,39
Milwaukee - C 0262,vap_white,1164
Milwaukee - C 0263,vap,852
Milwaukee - C 0263,vap_aian,2
Milwaukee - C 0263,vap_asian,19
Milwaukee - C 0263,vap_black,29
Milwaukee - C 0263,vap_hisp,120
Milwaukee - C 0263,vap_nhpi,0
Milwaukee - C 0263,vap_other,8
Milwaukee - C 0263,vap_two,28
Milwaukee - C 0263,vap_white,646
Milwaukee - C 0264,vap,906
Milwaukee - C 0264,vap_aian,11
Milwaukee - C 0264,vap_asian,27
Milwaukee - C 0264,vap_black,40
Milwaukee - C 0264,vap_hisp,149
Milwaukee - C 0264,vap_nhpi,0
Milwaukee - C 0264,vap_other,3
Milwaukee - C 0264,vap_two,23
Milwaukee - C 0264,vap_white,653
Milwaukee - C 0265,vap,2482
Milwaukee - C 0265,vap_aian,21
Milwaukee - C 0265,vap_asian,135
Milwaukee - C 0265,vap_black,148
Milwaukee - C 0265,vap_hisp,420
Milwaukee - C 0265,vap_nhpi,0
Milwaukee - C 0265,vap_other,4
Milwaukee - C 0265,vap_two,116
Milwaukee - C 0265,vap_white,1638
Milwaukee - C 0266,vap,1815
Milwaukee - C 0266,vap_aian,8
Milwaukee - C 0266,vap_asian,124
Milwaukee - C 0266,vap_black,56
Milwaukee - C 0266,vap_hisp,247
Milwaukee - C 0266,vap_nhpi,1
Milwaukee - C 0266,vap_other,7
Milwaukee - C 0266,vap_two,48
Milwaukee - C 0266,vap_white,1324
Milwaukee - C 0267,vap,2123
Milwaukee - C 0267,vap_aian,13
Milwaukee - C 0267,vap_asian,76
Milwaukee - C 0267,vap_black,110
Milwaukee - C 0267,vap_hisp,461
Milwaukee - C 0267,vap_nhpi,1
Milwaukee - C 0267,vap_other,8
Milwaukee - C 0267,vap_two,61
Milwaukee - C 0267,vap_white,1393
Milwaukee - C 0268,vap,1030
Milwaukee - C 0268,vap_aian,7
Milwaukee - C 0268,vap_asian,41
Milwaukee - C 0268,vap_black,34
Milwaukee - C 0268,vap_hisp,284
Milwaukee - C 0268,vap_nhpi,0
Milwaukee - C 0268,vap_other,6
Milwaukee - C 0268,vap_two,32
Milwaukee - C 0268,vap_white,626
Milwaukee - C 0269,vap,1162
Milwaukee - C 0269,vap_aian,10
Milwaukee - C 0269,vap_asian,39
Milwaukee - C 0269,vap_black,38
Milwaukee - C 0269,vap_hisp,287
Milwaukee - C 0269,vap_nhpi,1
Milwaukee - C 0269,vap_other,0
Milwaukee - C 0269,vap_two,29
Milwaukee - C 0269,vap_white,758
Milwaukee - C 0270,vap,2118
Milwaukee - C 0270,vap_aian,13
Milwaukee - C 0270,vap_asian,92
Milwaukee - C 0270,vap_black,213
Milwaukee - C 0270,vap_hisp,643
Milwaukee - C 0270,vap_nhpi,1
Milwaukee - C 0270,vap_other,10
Milwaukee - C 0270,vap_two,73
Milwaukee - C 0270,vap_white,1073
Milwaukee - C 0271,vap,1492
Milwaukee - C 0271,vap_aian,11
Milwaukee - C 0271,vap_asian,227
Milwaukee - C 0271,vap_black,65
Milwaukee - C 0271,vap_hisp,621
Milwaukee - C 0271,vap_nhpi,0
Milwaukee - C 0271,vap_other,10
Milwaukee - C 0271,vap_two,27
Milwaukee - C 0271,vap_white,531
Milwaukee - C 0272,vap,1636
Milwaukee - C 0272,vap_aian,6
Milwaukee - C 0272,vap_asian,89
Milwaukee - C 0272,vap_black,207
Milwaukee - C 0272,vap_hisp,962
Milwaukee - C 0272,vap_nhpi,0
Milwaukee - C 0272,vap_other,4
Milwaukee - C 0272,vap_two,18
Milwaukee - C 0272,vap_white,350
Milwaukee - C 0273,vap,922
Milwaukee - C 0273,vap_aian,13
Milwaukee - C 0273,vap_asian,54
Milwaukee - C 0273,vap_black,16
Milwaukee - C 0273,vap_hisp,618
Milwaukee - C 0273,vap_nhpi,0
Milwaukee - C 0273,vap_other,3
Milwaukee - C 0273,vap_two,10
Milwaukee - C 0273,vap_white,208
Milwaukee - C 0274,vap,796
Milwaukee - C 0274,vap_aian,0
Milwaukee - C 0274,vap_asian,39
Milwaukee - C 0274,vap_black,34
Milwaukee - C 0274,vap_hisp,376
Milwaukee - C 0274,vap_nhpi,0
Milwaukee - C 0274,vap_other,6
Milwaukee - C 0274,vap_two,20
Milwaukee - C 0274,vap_white,321
Milwaukee - C 0275,vap,808
Milwaukee - C 0275,vap_aian,5
Milwaukee - C 0275,vap_asian,19
Milwaukee - C 0275,vap_black,28
Milwaukee - C 0275,vap_hisp,400
Milwaukee - C 0275,vap_nhpi,0
Milwaukee - C 0275,vap_other,1
Milwaukee - C 0275,vap_two,22
Milwaukee - C 0275,vap_white,333
Milwaukee - C 0276,vap,2284
Milwaukee - C 0276,vap_aian,17
Milwaukee - C 0276,vap_asian,147
Milwaukee - C 0276,vap_black,50
Milwaukee - C 0276,vap_hisp,931
Milwaukee - C 0276,vap_nhpi,0
Milwaukee - C 0276,vap_other,0
Milwaukee - C 0276,vap_two,38
Milwaukee - C 0276,vap_white,1101
Milwaukee - C 0277,vap,1434
Milwaukee - C 0277,vap_aian,10
Milwaukee - C 0277,vap_asian,119
Milwaukee - C 0277,vap_black,27
Milwaukee - C 0277,vap_hisp,829
Milwaukee - C 0277,vap_nhpi,0
Milwaukee - C 0277,vap_other,3
Milwaukee - C 0277,vap_two,18
Milwaukee - C 0277,vap_white,428
Milwaukee - C 0278,vap,1280
Milwaukee - C 0278,vap_aian,7
Milwaukee - C 0278,vap_asian,49
Milwaukee - C 0278,vap_black,55
Milwaukee - C 0278,vap_hisp,867
Milwaukee - C 0278,vap_nhpi,1
Milwaukee - C 0278,vap_other,6
Milwaukee - C 0278,vap_two,20
Milwaukee - C 0278,vap_white,275
Milwaukee - C 0279,vap,1371
Milwaukee - C 0279,vap_aian,13
Milwaukee - C 0279,vap_asian,55
Milwaukee - C 0279,vap_black,22
Milwaukee - C 0279,vap_hisp,916
Milwaukee - C 0279,vap_nhpi,0
Milwaukee - C 0279,vap_other,4
Milwaukee - C 0279,vap_two,11
Milwaukee - C 0279,vap_white,350
Milwaukee - C 0280,vap,885
Milwaukee - C 0280,vap_aian,9
Milwaukee - C 0280,vap_asian,58
Milwaukee - C 0280,vap_black,15
Milwaukee - C 0280,vap_hisp,396
Milwaukee - C 0280,vap_nhpi,0
Milwaukee - C 0280,vap_other,4
Milwaukee - C 0280,vap_two,15
Milwaukee - C 0280,vap_white,388
Milwaukee - C 0281,vap,1058
Milwaukee - C 0281,vap_aian,5
Milwaukee - C 0281,vap_asian,15
Milwaukee - C 0281,vap_black,23
Milwaukee - C 0281,vap_hisp,169
Milwaukee - C 0281,vap_nhpi,2
Milwaukee - C 0281,vap_other,5
Milwaukee - C 0281,vap_two,40
Milwaukee - C 0281,vap_white,799
Milwaukee - C 0282,vap,985
Milwaukee - C 0282,vap_aian,10
Milwaukee - C 0282,vap_asian,20
Milwaukee - C 0282,vap_black,9
Milwaukee - C 0282,vap_hisp,134
Milwaukee - C 0282,vap_nhpi,0
