ward_2011,group,count_2010,est_2012,est_2014,est_2016,est_2018,count_2020
Franklin - C 15 A,vap_black,9,9,9,9,9,9
Franklin - C 15 A,vap_hisp,27,32.4,37.8,43.2,48.6,54
Franklin - C 15 A,vap_nhpi,0,0,0,0,0,0
Franklin - C 15 A,vap_other,0,0.2,0.4,0.6,0.8,1
Franklin - C 15 A,vap_two,11,13.4,15.8,18.2,20.6,23
Franklin - C 15 A,vap_white,550,568.2,586.4,604.6,622.8,641
Franklin - C 15 B,vap,459,450.8,442.6,434.4,426.2,418
Franklin - C 15 B,vap_aian,0,0.4,0.8,1.2,1.6,2
Franklin - C 15 B,vap_asian,20,22.4,24.8,27.2,29.6,32
Franklin - C 15 B,vap_black,7,7,7,7,7,7
Franklin - C 15 B,vap_hisp,28,28.8,29.6,30.4,31.2,32
Franklin - C 15 B,vap_nhpi,0,0,0,0,0,0
Franklin - C 15 B,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Franklin - C 15 B,vap_two,3,3.2,3.4,3.6,3.8,4
Franklin - C 15 B,vap_white,401,388.4,375.8,363.2,350.6,338
Franklin - C 16,vap,1366,1393.8,1421.6,1449.4,1477.2,1505
Franklin - C 16,vap_aian,1,3.2,5.4,7.6,9.8,12
Franklin - C 16,vap_asian,92,95,98,101,104,107
Franklin - C 16,vap_black,24,25.4,26.8,28.2,29.6,31
Franklin - C 16,vap_hisp,36,44.4,52.8,61.2,69.6,78
Franklin - C 16,vap_nhpi,0,0,0,0,0,0
Franklin - C 16,vap_other,3,2.6,2.2,1.8,1.4,1
Franklin - C 16,vap_two,10,15,20,25,30,35
Franklin - C 16,vap_white,1200,1208.2,1216.4,1224.6,1232.8,1241
Franklin - C 17,vap,845,849,853,857,861,865
Franklin - C 17,vap_aian,0,0.2,0.4,0.6,0.8,1
Franklin - C 17,vap_asian,90,92.8,95.6,98.4,101.2,104
Franklin - C 17,vap_black,5,5.6,6.2,6.8,7.4,8
Franklin - C 17,vap_hisp,24,26.6,29.2,31.8,34.4,37
Franklin - C 17,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Franklin - C 17,vap_other,0,0.8,1.6,2.4,3.2,4
Franklin - C 17,vap_two,5,6.8,8.6,10.399999999999999,12.2,14
Franklin - C 17,vap_white,721,716,711,706,701,696
Franklin - C 18,vap,539,549.6,560.2,570.8,581.4,592
Franklin - C 18,vap_aian,3,3,3,3,3,3
Franklin - C 18,vap_asian,43,48.8,54.6,60.4,66.2,72
Franklin - C 18,vap_black,8,10.4,12.8,15.2,17.6,20
Franklin - C 18,vap_hisp,17,22.8,28.6,34.4,40.2,46
Franklin - C 18,vap_nhpi,0,0,0,0,0,0
Franklin - C 18,vap_other,3,2.6,2.2,1.8,1.4,1
Franklin - C 18,vap_two,3,3.2,3.4,3.6,3.8,4
Franklin - C 18,vap_white,462,458.8,455.6,452.4,449.2,446
Franklin - C 19,vap,1489,1500.2,1511.4,1522.6,1533.8,1545
Franklin - C 19,vap_aian,4,3.2,2.4,1.6,0.7999999999999998,0
Franklin - C 19,vap_asian,49,54.6,60.2,65.8,71.4,77
Franklin - C 19,vap_black,16,17.4,18.8,20.2,21.6,23
Franklin - C 19,vap_hisp,46,51.2,56.4,61.6,66.8,72
Franklin - C 19,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Franklin - C 19,vap_other,0,0.8,1.6,2.4,3.2,4
Franklin - C 19,vap_two,5,10.8,16.6,22.4,28.200000000000003,34
Franklin - C 19,vap_white,1367,1360.6,1354.2,1347.8,1341.4,1335
Franklin - C 2,vap,1583,1612,1641,1670,1699,1728
Franklin - C 2,vap_aian,4,4,4,4,4,4
Franklin - C 2,vap_asian,47,60.6,74.2,87.8,101.4,115
Franklin - C 2,vap_black,7,7.4,7.8,8.2,8.6,9
Franklin - C 2,vap_hisp,48,52.2,56.4,60.6,64.8,69
Franklin - C 2,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Franklin - C 2,vap_other,1,2,3,4,5,6
Franklin - C 2,vap_two,11,15.600000000000001,20.200000000000003,24.799999999999997,29.400000000000002,34
Franklin - C 2,vap_white,1464,1469.4,1474.8,1480.2,1485.6,1491
Franklin - C 20,vap,1243,1178.8,1114.6,1050.4,986.2,922
Franklin - C 20,vap_aian,6,5.2,4.4,3.6,2.8,2
Franklin - C 20,vap_asian,49,48.2,47.4,46.6,45.8,45
Franklin - C 20,vap_black,19,18.4,17.8,17.2,16.6,16
Franklin - C 20,vap_hisp,52,49.2,46.4,43.6,40.8,38
Franklin - C 20,vap_nhpi,0,0,0,0,0,0
Franklin - C 20,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Franklin - C 20,vap_two,9,13,17,21,25,29
Franklin - C 20,vap_white,1107,1044,981,918,855,792
Franklin - C 21,vap,601,601.8,602.6,603.4,604.2,605
Franklin - C 21,vap_aian,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Franklin - C 21,vap_asian,27,32.8,38.6,44.4,50.2,56
Franklin - C 21,vap_black,10,15.4,20.8,26.2,31.6,37
Franklin - C 21,vap_hisp,23,29.6,36.2,42.8,49.400000000000006,56
Franklin - C 21,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Franklin - C 21,vap_other,0,0,0,0,0,0
Franklin - C 21,vap_two,8,12.2,16.4,20.6,24.8,29
Franklin - C 21,vap_white,529,508.6,488.2,467.8,447.4,427
Franklin - C 22 A,vap,824,822,820,818,816,814
Franklin - C 22 A,vap_aian,7,6,5,4,3,2
Franklin - C 22 A,vap_asian,3,3.2,3.4,3.6,3.8,4
Franklin - C 22 A,vap_black,4,4.8,5.6,6.4,7.2,8
Franklin - C 22 A,vap_hisp,18,18.4,18.8,19.2,19.6,20
Franklin - C 22 A,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Franklin - C 22 A,vap_other,0,0.8,1.6,2.4,3.2,4
Franklin - C 22 A,vap_two,1,3.6,6.2,8.8,11.4,14
Franklin - C 22 A,vap_white,789,783.6,778.2,772.8,767.4,762
Franklin - C 22 B,vap,761,764.4,767.8,771.2,774.6,778
Franklin - C 22 B,vap_aian,2,1.8,1.6,1.4,1.2,1
Franklin - C 22 B,vap_asian,19,17.8,16.6,15.4,14.2,13
Franklin - C 22 B,vap_black,1,2,3,4,5,6
Franklin - C 22 B,vap_hisp,19,20.2,21.4,22.6,23.8,25
Franklin - C 22 B,vap_nhpi,0,0,0,0,0,0
Franklin - C 22 B,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Franklin - C 22 B,vap_two,1,4.4,7.800000000000001,11.2,14.600000000000001,18
Franklin - C 22 B,vap_white,718,717.4,716.8,716.2,715.6,715
Franklin - C 23,vap,1461,1476.2,1491.4,1506.6,1521.8,1537
Franklin - C 23,vap_aian,3,3,3,3,3,3
Franklin - C 23,vap_asian,38,40.6,43.2,45.8,48.4,51
Franklin - C 23,vap_black,10,10.4,10.8,11.2,11.6,12
Franklin - C 23,vap_hisp,62,67.6,73.2,78.8,84.4,90
Franklin - C 23,vap_nhpi,0,0,0,0,0,0
Franklin - C 23,vap_other,0,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7
Franklin - C 23,vap_two,8,12.4,16.8,21.2,25.6,30
Franklin - C 23,vap_white,1340,1340.8,1341.6,1342.4,1343.2,1344
Franklin - C 3,vap,1692,1727.4,1762.8,1798.2,1833.6,1869
Franklin - C 3,vap_aian,6,5.8,5.6,5.4,5.2,5
Franklin - C 3,vap_asian,32,41,50,59,68,77
Franklin - C 3,vap_black,11,12.6,14.2,15.8,17.4,19
Franklin - C 3,vap_hisp,37,44.2,51.4,58.599999999999994,65.8,73
Franklin - C 3,vap_nhpi,0,0,0,0,0,0
Franklin - C 3,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Franklin - C 3,vap_two,6,10.2,14.4,18.6,22.8,27
Franklin - C 3,vap_white,1599,1612.8,1626.6,1640.4,1654.2,1668
Franklin - C 4,vap,1092,1106,1120,1134,1148,1162
Franklin - C 4,vap_aian,1,1.8,2.6,3.4,4.2,5
Franklin - C 4,vap_asian,25,34.8,44.6,54.4,64.2,74
Franklin - C 4,vap_black,12,12.4,12.8,13.2,13.6,14
Franklin - C 4,vap_hisp,57,61,65,69,73,77
Franklin - C 4,vap_nhpi,0,0,0,0,0,0
Franklin - C 4,vap_other,1,1,1,1,1,1
Franklin - C 4,vap_two,8,13.600000000000001,19.200000000000003,24.8,30.400000000000002,36
Franklin - C 4,vap_white,988,981.4,974.8,968.2,961.6,955
Franklin - C 5,vap,814,799.2,784.4,769.6,754.8,740
Franklin - C 5,vap_aian,2,2,2,2,2,2
Franklin - C 5,vap_asian,10,14,18,22,26,30
Franklin - C 5,vap_black,6,5.8,5.6,5.4,5.2,5
Franklin - C 5,vap_hisp,20,22.2,24.4,26.6,28.8,31
Franklin - C 5,vap_nhpi,0,0,0,0,0,0
Franklin - C 5,vap_other,0,0.8,1.6,2.4,3.2,4
Franklin - C 5,vap_two,4,6.800000000000001,9.600000000000001,12.4,15.200000000000001,18
Franklin - C 5,vap_white,772,747.6,723.2,698.8,674.4,650
Franklin - C 6,vap,1004,1077,1150,1223,1296,1369
Franklin - C 6,vap_aian,1,1.2,1.4,1.6,1.8,2
Franklin - C 6,vap_asian,71,85.8,100.6,115.4,130.2,145
Franklin - C 6,vap_black,22,20,18,16,14,12
Franklin - C 6,vap_hisp,19,22.6,26.2,29.799999999999997,33.4,37
Franklin - C 6,vap_nhpi,0,0,0,0,0,0
Franklin - C 6,vap_other,0,0.4,0.8,1.2,1.6,2
Franklin - C 6,vap_two,6,7.2,8.4,9.6,10.8,12
Franklin - C 6,vap_white,885,939.8,994.6,1049.4,1104.2,1159
Franklin - C 7,vap,1636,1636.4,1636.8,1637.2,1637.6,1638
Franklin - C 7,vap_aian,4,4,4,4,4,4
Franklin - C 7,vap_asian,17,25.200000000000003,33.400000000000006,41.599999999999994,49.800000000000004,58
Franklin - C 7,vap_black,15,20.6,26.200000000000003,31.8,37.400000000000006,43
Franklin - C 7,vap_hisp,27,32.4,37.8,43.2,48.6,54
Franklin - C 7,vap_nhpi,0,0,0,0,0,0
Franklin - C 7,vap_other,0,1.6,3.2,4.8,6.4,8
Franklin - C 7,vap_two,5,9.4,13.8,18.2,22.6,27
Franklin - C 7,vap_white,1568,1543.2,1518.4,1493.6,1468.8,1444
Franklin - C 8,vap,1445,1500.4,1555.8,1611.2,1666.6,1722
Franklin - C 8,vap_aian,9,8.4,7.8,7.2,6.6,6
Franklin - C 8,vap_asian,153,160.8,168.6,176.4,184.2,192
Franklin - C 8,vap_black,50,53.6,57.2,60.8,64.4,68
Franklin - C 8,vap_hisp,102,120.6,139.2,157.8,176.4,195
Franklin - C 8,vap_nhpi,0,0,0,0,0,0
Franklin - C 8,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Franklin - C 8,vap_two,22,27.4,32.8,38.2,43.6,49
Franklin - C 8,vap_white,1109,1129,1149,1169,1189,1209
Franklin - C 9,vap,1292,1302.4,1312.8,1323.2,1333.6,1344
Franklin - C 9,vap_aian,11,10.6,10.2,9.8,9.4,9
Franklin - C 9,vap_asian,149,153.2,157.4,161.6,165.8,170
Franklin - C 9,vap_black,21,26.2,31.4,36.6,41.8,47
Franklin - C 9,vap_hisp,79,82,85,88,91,94
Franklin - C 9,vap_nhpi,0,0,0,0,0,0
Franklin - C 9,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Franklin - C 9,vap_two,20,22.4,24.8,27.2,29.6,32
Franklin - C 9,vap_white,1011,1007.2,1003.4,999.6,995.8,992
Glendale - C 1,vap,786,848,910,972,1034,1096
Glendale - C 1,vap_aian,0,0.8,1.6,2.4,3.2,4
Glendale - C 1,vap_asian,19,30.8,42.6,54.4,66.2,78
Glendale - C 1,vap_black,87,106.8,126.6,146.4,166.2,186
Glendale - C 1,vap_hisp,34,36.2,38.4,40.6,42.8,45
Glendale - C 1,vap_nhpi,0,0,0,0,0,0
Glendale - C 1,vap_other,0,0.4,0.8,1.2,1.6,2
Glendale - C 1,vap_two,17,19,21,23,25,27
Glendale - C 1,vap_white,629,654,679,704,729,754
Glendale - C 10,vap,899,903,907,911,915,919
Glendale - C 10,vap_aian,2,2,2,2,2,2
Glendale - C 10,vap_asian,21,22.4,23.8,25.2,26.6,28
Glendale - C 10,vap_black,70,79.6,89.2,98.8,108.4,118
Glendale - C 10,vap_hisp,16,19,22,25,28,31
Glendale - C 10,vap_nhpi,0,0,0,0,0,0
Glendale - C 10,vap_other,4,3.2,2.4,1.6,0.7999999999999998,0
Glendale - C 10,vap_two,10,12.6,15.2,17.8,20.4,23
Glendale - C 10,vap_white,776,764.2,752.4,740.6,728.8,717
Glendale - C 11,vap,487,498,509,520,531,542
Glendale - C 11,vap_aian,0,0.2,0.4,0.6,0.8,1
Glendale - C 11,vap_asian,18,21,24,27,30,33
Glendale - C 11,vap_black,60,60,60,60,60,60
Glendale - C 11,vap_hisp,6,7.8,9.6,11.399999999999999,13.2,15
Glendale - C 11,vap_nhpi,0,0,0,0,0,0
Glendale - C 11,vap_other,0,0.8,1.6,2.4,3.2,4
Glendale - C 11,vap_two,7,14.2,21.4,28.599999999999998,35.8,43
Glendale - C 11,vap_white,396,394,392,390,388,386
Glendale - C 11 E,vap,458,459.4,460.8,462.2,463.6,465
Glendale - C 11 E,vap_aian,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Glendale - C 11 E,vap_asian,25,29.2,33.4,37.6,41.8,46
Glendale - C 11 E,vap_black,175,178.4,181.8,185.2,188.6,192
Glendale - C 11 E,vap_hisp,8,7,6,5,4,3
Glendale - C 11 E,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Glendale - C 11 E,vap_other,0,0,0,0,0,0
Glendale - C 11 E,vap_two,13,12,11,10,9,8
Glendale - C 11 E,vap_white,233,229.6,226.2,222.8,219.4,216
Glendale - C 12,vap,771,766,761,756,751,746
Glendale - C 12,vap_aian,4,3.2,2.4,1.6,0.7999999999999998,0
Glendale - C 12,vap_asian,22,21.4,20.8,20.2,19.6,19
Glendale - C 12,vap_black,61,76.4,91.8,107.19999999999999,122.6,138
Glendale - C 12,vap_hisp,24,24.8,25.6,26.4,27.2,28
Glendale - C 12,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Glendale - C 12,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Glendale - C 12,vap_two,5,10.2,15.4,20.6,25.8,31
Glendale - C 12,vap_white,655,629,603,577,551,525
Glendale - C 2,vap,958,975.4,992.8,1010.2,1027.6,1045
Glendale - C 2,vap_aian,1,1,1,1,1,1
Glendale - C 2,vap_asian,18,18.6,19.2,19.8,20.4,21
Glendale - C 2,vap_black,215,229.4,243.8,258.2,272.6,287
Glendale - C 2,vap_hisp,26,27.2,28.4,29.6,30.8,32
Glendale - C 2,vap_nhpi,0,0,0,0,0,0
Glendale - C 2,vap_other,0,1.6,3.2,4.8,6.4,8
Glendale - C 2,vap_two,9,14.2,19.4,24.6,29.8,35
Glendale - C 2,vap_white,689,683.4,677.8,672.2,666.6,661
Glendale - C 3,vap,776,777.2,778.4,779.6,780.8,782
Glendale - C 3,vap_aian,2,2.2,2.4,2.6,2.8,3
Glendale - C 3,vap_asian,20,21.6,23.2,24.8,26.4,28
Glendale - C 3,vap_black,43,44,45,46,47,48
Glendale - C 3,vap_hisp,13,17.8,22.6,27.4,32.2,37
Glendale - C 3,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Glendale - C 3,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Glendale - C 3,vap_two,6,10.4,14.8,19.2,23.6,28
Glendale - C 3,vap_white,690,679.6,669.2,658.8,648.4,638
Glendale - C 4,vap,873,875,877,879,881,883
Glendale - C 4,vap_aian,0,0.4,0.8,1.2,1.6,2
Glendale - C 4,vap_asian,35,33,31,29,27,25
Glendale - C 4,vap_black,95,99.2,103.4,107.6,111.8,116
Glendale - C 4,vap_hisp,19,22.4,25.8,29.2,32.6,36
Glendale - C 4,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Glendale - C 4,vap_other,5,5.8,6.6,7.4,8.2,9
Glendale - C 4,vap_two,2,5.6,9.2,12.799999999999999,16.4,20
Glendale - C 4,vap_white,716,707.8,699.6,691.4,683.2,675
Glendale - C 5,vap,903,905.4,907.8,910.2,912.6,915
Glendale - C 5,vap_aian,1,1,1,1,1,1
Glendale - C 5,vap_asian,24,22.2,20.4,18.6,16.8,15
Glendale - C 5,vap_black,79,86,93,100,107,114
Glendale - C 5,vap_hisp,28,29.8,31.6,33.4,35.2,37
Glendale - C 5,vap_nhpi,0,0,0,0,0,0
Glendale - C 5,vap_other,1,1.6,2.2,2.8,3.4000000000000004,4
Glendale - C 5,vap_two,4,7,10,13,16,19
Glendale - C 5,vap_white,766,757.8,749.6,741.4,733.2,725
Glendale - C 6,vap,738,733.8,729.6,725.4,721.2,717
Glendale - C 6,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Glendale - C 6,vap_asian,6,7.2,8.4,9.6,10.8,12
Glendale - C 6,vap_black,219,219.8,220.6,221.4,222.2,223
Glendale - C 6,vap_hisp,23,26.4,29.8,33.2,36.6,40
Glendale - C 6,vap_nhpi,0,0,0,0,0,0
Glendale - C 6,vap_other,2,2.8,3.6,4.4,5.2,6
Glendale - C 6,vap_two,12,14,16,18,20,22
Glendale - C 6,vap_white,474,462,450,438,426,414
Glendale - C 7,vap,839,845.2,851.4,857.6,863.8,870
Glendale - C 7,vap_aian,0,0.4,0.8,1.2,1.6,2
Glendale - C 7,vap_asian,49,47.4,45.8,44.2,42.6,41
Glendale - C 7,vap_black,51,54.2,57.4,60.6,63.8,67
Glendale - C 7,vap_hisp,27,29.8,32.6,35.4,38.2,41
Glendale - C 7,vap_nhpi,1,1.4,1.8,2.2,2.6,3
Glendale - C 7,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Glendale - C 7,vap_two,13,13.8,14.6,15.4,16.2,17
Glendale - C 7,vap_white,698,697.6,697.2,696.8,696.4,696
Glendale - C 8,vap,621,617.2,613.4,609.6,605.8,602
Glendale - C 8,vap_aian,1,0.8,0.6,0.4,0.19999999999999996,0
Glendale - C 8,vap_asian,12,15.2,18.4,21.6,24.8,28
Glendale - C 8,vap_black,63,63.8,64.6,65.4,66.2,67
Glendale - C 8,vap_hisp,13,14.2,15.4,16.6,17.8,19
Glendale - C 8,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Glendale - C 8,vap_other,0,1.6,3.2,4.8,6.4,8
Glendale - C 8,vap_two,1,3.4000000000000004,5.800000000000001,8.2,10.600000000000001,13
Glendale - C 8,vap_white,529,516.6,504.2,491.8,479.4,467
Glendale - C 8 E,vap,321,284,247,210,173,136
Glendale - C 8 E,vap_aian,0,0,0,0,0,0
Glendale - C 8 E,vap_asian,1,0.8,0.6,0.4,0.19999999999999996,0
Glendale - C 8 E,vap_black,69,57,45,33,21,9
Glendale - C 8 E,vap_hisp,2,2.2,2.4,2.6,2.8,3
Glendale - C 8 E,vap_nhpi,0,0,0,0,0,0
Glendale - C 8 E,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
Glendale - C 8 E,vap_two,2,3.4000000000000004,4.800000000000001,6.2,7.6000000000000005,9
Glendale - C 8 E,vap_white,245,219,193,167,141,115
Glendale - C 9,vap,1034,1063.2,1092.4,1121.6,1150.8,1180
Glendale - C 9,vap_aian,3,3.2,3.4,3.6,3.8,4
Glendale - C 9,vap_asian,51,56.6,62.2,67.8,73.4,79
Glendale - C 9,vap_black,87,106,125,144,163,182
Glendale - C 9,vap_hisp,36,41.8,47.6,53.4,59.2,65
Glendale - C 9,vap_nhpi,1,1,1,1,1,1
Glendale - C 9,vap_other,0,0.8,1.6,2.4,3.2,4
Glendale - C 9,vap_two,17,24.6,32.2,39.8,47.400000000000006,55
Glendale - C 9,vap_white,839,829.2,819.4,809.6,799.8,790
Greendale - V 1,vap,889,893.2,897.4,901.6,905.8,910
Greendale - V 1,vap_aian,0,0.8,1.6,2.4,3.2,4
Greendale - V 1,vap_asian,36,38.4,40.8,43.2,45.6,48
Greendale - V 1,vap_black,0,1.6,3.2,4.8,6.4,8
Greendale - V 1,vap_hisp,13,16.2,19.4,22.6,25.8,29
Greendale - V 1,vap_nhpi,0,0,0,0,0,0
Greendale - V 1,vap_other,0,0,0,0,0,0
Greendale - V 1,vap_two,4,6.4,8.8,11.2,13.600000000000001,16
Greendale - V 1,vap_white,836,829.8,823.6,817.4,811.2,805
Greendale - V 10,vap,1084,1086.2,1088.4,1090.6,1092.8,1095
Greendale - V 10,vap_aian,3,2.8,2.6,2.4,2.2,2
Greendale - V 10,vap_asian,30,31,32,33,34,35
Greendale - V 10,vap_black,2,2.2,2.4,2.6,2.8,3
Greendale - V 10,vap_hisp,17,19.6,22.2,24.8,27.4,30
Greendale - V 10,vap_nhpi,0,0,0,0,0,0
Greendale - V 10,vap_other,0,0.2,0.4,0.6,0.8,1
Greendale - V 10,vap_two,7,8.4,9.8,11.2,12.600000000000001,14
Greendale - V 10,vap_white,1025,1022,1019,1016,1013,1010
Greendale - V 2,vap,946,951.4,956.8,962.2,967.6,973
Greendale - V 2,vap_aian,2,2.6,3.2,3.8,4.4,5
Greendale - V 2,vap_asian,64,62.4,60.8,59.2,57.6,56
Greendale - V 2,vap_black,7,8.6,10.2,11.8,13.4,15
Greendale - V 2,vap_hisp,20,23.6,27.2,30.799999999999997,34.4,38
Greendale - V 2,vap_nhpi,0,0,0,0,0,0
Greendale - V 2,vap_other,0,0.2,0.4,0.6,0.8,1
Greendale - V 2,vap_two,8,10.6,13.2,15.8,18.4,21
Greendale - V 2,vap_white,845,843.4,841.8,840.2,838.6,837
Greendale - V 3,vap,1294,1299.8,1305.6,1311.4,1317.2,1323
Greendale - V 3,vap_aian,9,8.4,7.8,7.2,6.6,6
Greendale - V 3,vap_asian,35,36.2,37.4,38.6,39.8,41
Greendale - V 3,vap_black,12,14,16,18,20,22
Greendale - V 3,vap_hisp,55,64.6,74.2,83.8,93.4,103
Greendale - V 3,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Greendale - V 3,vap_other,0,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6
Greendale - V 3,vap_two,9,14.2,19.4,24.6,29.8,35
Greendale - V 3,vap_white,1174,1161,1148,1135,1122,1109
Greendale - V 4,vap,1279,1275.2,1271.4,1267.6,1263.8,1260
Greendale - V 4,vap_aian,1,2,3,4,5,6
Greendale - V 4,vap_asian,27,28.4,29.8,31.2,32.6,34
Greendale - V 4,vap_black,11,12.6,14.2,15.8,17.4,19
Greendale - V 4,vap_hisp,44,47.6,51.2,54.8,58.4,62
Greendale - V 4,vap_nhpi,1,1,1,1,1,1
Greendale - V 4,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Greendale - V 4,vap_two,10,14.600000000000001,19.200000000000003,23.799999999999997,28.400000000000002,33
Greendale - V 4,vap_white,1184,1168.2,1152.4,1136.6,1120.8,1105
Greendale - V 5,vap,1081,1083.6,1086.2,1088.8,1091.4,1094
Greendale - V 5,vap_aian,1,1.2,1.4,1.6,1.8,2
Greendale - V 5,vap_asian,10,13.2,16.4,19.6,22.8,26
Greendale - V 5,vap_black,12,11.6,11.2,10.8,10.4,10
Greendale - V 5,vap_hisp,30,40,50,60,70,80
Greendale - V 5,vap_nhpi,1,1,1,1,1,1
Greendale - V 5,vap_other,0,0.2,0.4,0.6,0.8,1
Greendale - V 5,vap_two,1,6,11,16,21,26
Greendale - V 5,vap_white,1026,1010.4,994.8,979.2,963.6,948
Greendale - V 6,vap,973,983.4,993.8,1004.2,1014.6,1025
Greendale - V 6,vap_aian,5,4.6,4.2,3.8,3.4,3
Greendale - V 6,vap_asian,37,38.2,39.4,40.6,41.8,43
Greendale - V 6,vap_black,11,12,13,14,15,16
Greendale - V 6,vap_hisp,47,54,61,68,75,82
Greendale - V 6,vap_nhpi,0,0,0,0,0,0
Greendale - V 6,vap_other,1,2,3,4,5,6
Greendale - V 6,vap_two,5,7.6,10.2,12.8,15.4,18
Greendale - V 6,vap_white,867,865,863,861,859,857
Greendale - V 7,vap,931,927.6,924.2,920.8,917.4,914
Greendale - V 7,vap_aian,0,0.8,1.6,2.4,3.2,4
Greendale - V 7,vap_asian,19,20.2,21.4,22.6,23.8,25
Greendale - V 7,vap_black,0,2.2,4.4,6.6,8.8,11
Greendale - V 7,vap_hisp,37,40.8,44.6,48.4,52.2,56
Greendale - V 7,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Greendale - V 7,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Greendale - V 7,vap_two,3,5.6,8.2,10.8,13.4,16
Greendale - V 7,vap_white,872,857.2,842.4,827.6,812.8,798
Greendale - V 8,vap,1192,1201.8,1211.6,1221.4,1231.2,1241
Greendale - V 8,vap_aian,3,2.6,2.2,1.8,1.4,1
Greendale - V 8,vap_asian,42,49.4,56.8,64.2,71.6,79
Greendale - V 8,vap_black,22,23.2,24.4,25.6,26.8,28
Greendale - V 8,vap_hisp,57,63.8,70.6,77.4,84.2,91
Greendale - V 8,vap_nhpi,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Greendale - V 8,vap_other,0,0.4,0.8,1.2,1.6,2
Greendale - V 8,vap_two,6,9.4,12.8,16.2,19.6,23
Greendale - V 8,vap_white,1062,1052.4,1042.8,1033.2,1023.6,1014
Greendale - V 9,vap,1274,1351.2,1428.4,1505.6,1582.8,1660
Greendale - V 9,vap_aian,5,4,3,2,1,0
Greendale - V 9,vap_asian,30,40.4,50.8,61.2,71.6,82
Greendale - V 9,vap_black,11,14.6,18.2,21.799999999999997,25.4,29
Greendale - V 9,vap_hisp,41,58.2,75.4,92.6,109.8,127
Greendale - V 9,vap_nhpi,0,0,0,0,0,0
Greendale - V 9,vap_other,0,0.4,0.8,1.2,1.6,2
Greendale - V 9,vap_two,6,14.6,23.2,31.8,40.4,49
Greendale - V 9,vap_white,1181,1219,1257,1295,1333,1371
Greenfield - C 1,vap,1506,1514.8,1523.6,1532.4,1541.2,1550
Greenfield - C 1,vap_aian,10,10.4,10.8,11.2,11.6,12
Greenfield - C 1,vap_asian,36,40,44,48,52,56
Greenfield - C 1,vap_black,20,23,26,29,32,35
Greenfield - C 1,vap_hisp,148,172.4,196.8,221.2,245.60000000000002,270
Greenfield - C 1,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Greenfield - C 1,vap_other,0,2,4,6,8,10
Greenfield - C 1,vap_two,24,27,30,33,36,39
Greenfield - C 1,vap_white,1268,1239.8,1211.6,1183.4,1155.2,1127
Greenfield - C 10,vap,1416,1434,1452,1470,1488,1506
Greenfield - C 10,vap_aian,3,3.4,3.8,4.2,4.6,5
Greenfield - C 10,vap_asian,46,53.8,61.6,69.4,77.2,85
Greenfield - C 10,vap_black,24,34,44,54,64,74
Greenfield - C 10,vap_hisp,60,69.2,78.4,87.6,96.80000000000001,106
Greenfield - C 10,vap_nhpi,0,0,0,0,0,0
Greenfield - C 10,vap_other,6,5.6,5.2,4.8,4.4,4
Greenfield - C 10,vap_two,10,17.2,24.4,31.599999999999998,38.8,46
Greenfield - C 10,vap_white,1267,1250.8,1234.6,1218.4,1202.2,1186
Greenfield - C 11,vap,1445,1468,1491,1514,1537,1560
Greenfield - C 11,vap_aian,3,2.6,2.2,1.8,1.4,1
Greenfield - C 11,vap_asian,48,53.4,58.8,64.2,69.6,75
