ward_2002,group,count_2000,est_2002,est_2004,est_2006,est_2008,count_2010
Wauwatosa - C 4,vap_aian,2,1.8,1.6,1.4,1.2,1
Wauwatosa - C 4,vap_asian,32,30.8,29.6,28.4,27.2,26
Wauwatosa - C 4,vap_black,9,13.600000000000001,18.200000000000003,22.799999999999997,27.400000000000002,32
Wauwatosa - C 4,vap_hisp,23,25.4,27.8,30.2,32.6,35
Wauwatosa - C 4,vap_nhpi,5,4,3,2,1,0
Wauwatosa - C 4,vap_other,4,3.2,2.4,1.6,0.7999999999999998,0
Wauwatosa - C 4,vap_two,12,12,12,12,12,12
Wauwatosa - C 4,vap_white,1632,1621.4,1610.8,1600.2,1589.6,1579
Wauwatosa - C 5,vap,2245,2247.6,2250.2,2252.8,2255.4,2258
Wauwatosa - C 5,vap_aian,5,4.8,4.6,4.4,4.2,4
Wauwatosa - C 5,vap_asian,31,41.6,52.2,62.8,73.4,84
Wauwatosa - C 5,vap_black,7,12.8,18.6,24.4,30.200000000000003,36
Wauwatosa - C 5,vap_hisp,14,19.8,25.6,31.4,37.2,43
Wauwatosa - C 5,vap_nhpi,2,1.8,1.6,1.4,1.2,1
Wauwatosa - C 5,vap_other,0,0.4,0.8,1.2,1.6,2
Wauwatosa - C 5,vap_two,14,15,16,17,18,19
Wauwatosa - C 5,vap_white,2172,2151.4,2130.8,2110.2,2089.6,2069
Wauwatosa - C 6,vap,755,793.4,831.8,870.2,908.6,947
Wauwatosa - C 6,vap_aian,1,1.2,1.4,1.6,1.8,2
Wauwatosa - C 6,vap_asian,54,54.2,54.4,54.6,54.8,55
Wauwatosa - C 6,vap_black,15,13.8,12.6,11.4,10.2,9
Wauwatosa - C 6,vap_hisp,18,19,20,21,22,23
Wauwatosa - C 6,vap_nhpi,0,0,0,0,0,0
Wauwatosa - C 6,vap_other,0,0,0,0,0,0
Wauwatosa - C 6,vap_two,4,4.6,5.2,5.8,6.4,7
Wauwatosa - C 6,vap_white,663,700.6,738.2,775.8,813.4,851
Wauwatosa - C 7,vap,1543,1542.8,1542.6,1542.4,1542.2,1542
Wauwatosa - C 7,vap_aian,4,3.8,3.6,3.4,3.2,3
Wauwatosa - C 7,vap_asian,46,49.4,52.8,56.2,59.6,63
Wauwatosa - C 7,vap_black,14,14.4,14.8,15.2,15.6,16
Wauwatosa - C 7,vap_hisp,26,28.2,30.4,32.6,34.8,37
Wauwatosa - C 7,vap_nhpi,0,0,0,0,0,0
Wauwatosa - C 7,vap_other,0,0,0,0,0,0
Wauwatosa - C 7,vap_two,8,9.2,10.4,11.6,12.8,14
Wauwatosa - C 7,vap_white,1445,1437.8,1430.6,1423.4,1416.2,1409
Wauwatosa - C 8,vap,1384,1330,1276,1222,1168,1114
Wauwatosa - C 8,vap_aian,1,0.8,0.6,0.4,0.19999999999999996,0
Wauwatosa - C 8,vap_asian,34,33,32,31,30,29
Wauwatosa - C 8,vap_black,79,75.4,71.8,68.2,64.6,61
Wauwatosa - C 8,vap_hisp,12,14.4,16.8,19.2,21.6,24
Wauwatosa - C 8,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Wauwatosa - C 8,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
Wauwatosa - C 8,vap_two,3,3.2,3.4,3.6,3.8,4
Wauwatosa - C 8,vap_white,1253,1201.4,1149.8,1098.2,1046.6,995
Wauwatosa - C 9,vap,1788,1791,1794,1797,1800,1803
Wauwatosa - C 9,vap_aian,4,4.6,5.2,5.8,6.4,7
Wauwatosa - C 9,vap_asian,22,26.8,31.6,36.4,41.2,46
Wauwatosa - C 9,vap_black,7,13.600000000000001,20.200000000000003,26.8,33.400000000000006,40
Wauwatosa - C 9,vap_hisp,34,39.6,45.2,50.8,56.400000000000006,62
Wauwatosa - C 9,vap_nhpi,1,1.6,2.2,2.8,3.4000000000000004,4
Wauwatosa - C 9,vap_other,4,3.8,3.6,3.4,3.2,3
Wauwatosa - C 9,vap_two,6,8,10,12,14,16
Wauwatosa - C 9,vap_white,1710,1693,1676,1659,1642,1625
West Allis - C 1,vap,1625,1628.8,1632.6,1636.4,1640.2,1644
West Allis - C 1,vap_aian,31,29.2,27.4,25.6,23.8,22
West Allis - C 1,vap_asian,15,16.2,17.4,18.6,19.8,21
West Allis - C 1,vap_black,19,30.6,42.2,53.8,65.4,77
West Allis - C 1,vap_hisp,85,113.8,142.6,171.39999999999998,200.2,229
West Allis - C 1,vap_nhpi,0,0.4,0.8,1.2,1.6,2
West Allis - C 1,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 1,vap_two,11,13.8,16.6,19.4,22.200000000000003,25
West Allis - C 1,vap_white,1464,1424.6,1385.2,1345.8,1306.4,1267
West Allis - C 10,vap,1357,1359.8,1362.6,1365.4,1368.2,1371
West Allis - C 10,vap_aian,13,14.2,15.4,16.6,17.8,19
West Allis - C 10,vap_asian,7,10,13,16,19,22
West Allis - C 10,vap_black,19,28.8,38.6,48.4,58.2,68
West Allis - C 10,vap_hisp,50,61.2,72.4,83.6,94.80000000000001,106
West Allis - C 10,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 10,vap_other,3,2.6,2.2,1.8,1.4,1
West Allis - C 10,vap_two,9,14.4,19.8,25.2,30.6,36
West Allis - C 10,vap_white,1255,1227.8,1200.6,1173.4,1146.2,1119
West Allis - C 11,vap,1651,1632,1613,1594,1575,1556
West Allis - C 11,vap_aian,10,10.4,10.8,11.2,11.6,12
West Allis - C 11,vap_asian,7,8.4,9.8,11.2,12.600000000000001,14
West Allis - C 11,vap_black,2,11.200000000000001,20.400000000000002,29.599999999999998,38.800000000000004,48
West Allis - C 11,vap_hisp,43,63.2,83.4,103.6,123.80000000000001,144
West Allis - C 11,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 11,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 11,vap_two,6,9,12,15,18,21
West Allis - C 11,vap_white,1582,1528.8,1475.6,1422.4,1369.2,1316
West Allis - C 12,vap,1576,1571.4,1566.8,1562.2,1557.6,1553
West Allis - C 12,vap_aian,13,13.4,13.8,14.2,14.6,15
West Allis - C 12,vap_asian,9,8.8,8.6,8.4,8.2,8
West Allis - C 12,vap_black,14,20.8,27.6,34.4,41.2,48
West Allis - C 12,vap_hisp,61,79.2,97.4,115.6,133.8,152
West Allis - C 12,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 12,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 12,vap_two,5,7.4,9.8,12.2,14.600000000000001,17
West Allis - C 12,vap_white,1473,1440.8,1408.6,1376.4,1344.2,1312
West Allis - C 13,vap,1745,1730.8,1716.6,1702.4,1688.2,1674
West Allis - C 13,vap_aian,10,12.2,14.4,16.6,18.8,21
West Allis - C 13,vap_asian,11,11.6,12.2,12.8,13.4,14
West Allis - C 13,vap_black,5,11.4,17.8,24.2,30.6,37
West Allis - C 13,vap_hisp,33,48.2,63.400000000000006,78.6,93.80000000000001,109
West Allis - C 13,vap_nhpi,0,0,0,0,0,0
West Allis - C 13,vap_other,0,1,2,3,4,5
West Allis - C 13,vap_two,18,19.6,21.2,22.8,24.4,26
West Allis - C 13,vap_white,1668,1626.8,1585.6,1544.4,1503.2,1462
West Allis - C 14,vap,1412,1415.4,1418.8,1422.2,1425.6,1429
West Allis - C 14,vap_aian,4,5.2,6.4,7.6,8.8,10
West Allis - C 14,vap_asian,4,6.6,9.2,11.8,14.4,17
West Allis - C 14,vap_black,3,7.800000000000001,12.600000000000001,17.4,22.200000000000003,27
West Allis - C 14,vap_hisp,18,26.200000000000003,34.400000000000006,42.599999999999994,50.800000000000004,59
West Allis - C 14,vap_nhpi,0,0,0,0,0,0
West Allis - C 14,vap_other,0,0,0,0,0,0
West Allis - C 14,vap_two,7,9.2,11.4,13.6,15.8,18
West Allis - C 14,vap_white,1376,1360.4,1344.8,1329.2,1313.6,1298
West Allis - C 15,vap,1291,1286.2,1281.4,1276.6,1271.8,1267
West Allis - C 15,vap_aian,1,2,3,4,5,6
West Allis - C 15,vap_asian,12,14.2,16.4,18.6,20.8,23
West Allis - C 15,vap_black,7,7.8,8.6,9.4,10.2,11
West Allis - C 15,vap_hisp,27,33.2,39.4,45.599999999999994,51.8,58
West Allis - C 15,vap_nhpi,0,0,0,0,0,0
West Allis - C 15,vap_other,0,0,0,0,0,0
West Allis - C 15,vap_two,9,9,9,9,9,9
West Allis - C 15,vap_white,1235,1220,1205,1190,1175,1160
West Allis - C 16,vap,1137,1123,1109,1095,1081,1067
West Allis - C 16,vap_aian,6,5.8,5.6,5.4,5.2,5
West Allis - C 16,vap_asian,16,14.4,12.8,11.2,9.6,8
West Allis - C 16,vap_black,1,2.6,4.2,5.8,7.4,9
West Allis - C 16,vap_hisp,17,21.2,25.4,29.6,33.8,38
West Allis - C 16,vap_nhpi,0,0,0,0,0,0
West Allis - C 16,vap_other,0,0,0,0,0,0
West Allis - C 16,vap_two,3,3.6,4.2,4.8,5.4,6
West Allis - C 16,vap_white,1094,1075.4,1056.8,1038.2,1019.6,1001
West Allis - C 17,vap,1282,1277,1272,1267,1262,1257
West Allis - C 17,vap_aian,4,3.6,3.2,2.8,2.4,2
West Allis - C 17,vap_asian,8,9.8,11.6,13.399999999999999,15.2,17
West Allis - C 17,vap_black,2,2.4,2.8,3.2,3.6,4
West Allis - C 17,vap_hisp,18,20.4,22.8,25.2,27.6,30
West Allis - C 17,vap_nhpi,0,0,0,0,0,0
West Allis - C 17,vap_other,3,2.8,2.6,2.4,2.2,2
West Allis - C 17,vap_two,0,1.8,3.6,5.3999999999999995,7.2,9
West Allis - C 17,vap_white,1247,1236.2,1225.4,1214.6,1203.8,1193
West Allis - C 18,vap,1324,1319.4,1314.8,1310.2,1305.6,1301
West Allis - C 18,vap_aian,1,1.6,2.2,2.8,3.4000000000000004,4
West Allis - C 18,vap_asian,20,20.8,21.6,22.4,23.2,24
West Allis - C 18,vap_black,4,6.2,8.4,10.6,12.8,15
West Allis - C 18,vap_hisp,11,16.4,21.8,27.2,32.6,38
West Allis - C 18,vap_nhpi,0,0,0,0,0,0
West Allis - C 18,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 18,vap_two,6,6.6,7.2,7.8,8.4,9
West Allis - C 18,vap_white,1282,1267.6,1253.2,1238.8,1224.4,1210
West Allis - C 19,vap,1685,1659.4,1633.8,1608.2,1582.6,1557
West Allis - C 19,vap_aian,11,11.8,12.6,13.4,14.2,15
West Allis - C 19,vap_asian,14,13.8,13.6,13.4,13.2,13
West Allis - C 19,vap_black,7,14.8,22.6,30.4,38.2,46
West Allis - C 19,vap_hisp,47,58.6,70.2,81.8,93.4,105
West Allis - C 19,vap_nhpi,0,0,0,0,0,0
West Allis - C 19,vap_other,0,0,0,0,0,0
West Allis - C 19,vap_two,7,8.4,9.8,11.2,12.600000000000001,14
West Allis - C 19,vap_white,1599,1552,1505,1458,1411,1364
West Allis - C 2,vap,1540,1571,1602,1633,1664,1695
West Allis - C 2,vap_aian,15,17.2,19.4,21.6,23.8,26
West Allis - C 2,vap_asian,24,27.8,31.6,35.4,39.2,43
West Allis - C 2,vap_black,23,38.6,54.2,69.8,85.4,101
West Allis - C 2,vap_hisp,66,86.2,106.4,126.6,146.8,167
West Allis - C 2,vap_nhpi,0,0,0,0,0,0
West Allis - C 2,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 2,vap_two,21,24.6,28.2,31.799999999999997,35.4,39
West Allis - C 2,vap_white,1391,1376.4,1361.8,1347.2,1332.6,1318
West Allis - C 20,vap,1271,1276.6,1282.2,1287.8,1293.4,1299
West Allis - C 20,vap_aian,8,9,10,11,12,13
West Allis - C 20,vap_asian,22,22.8,23.6,24.4,25.2,26
West Allis - C 20,vap_black,12,18.2,24.4,30.599999999999998,36.8,43
West Allis - C 20,vap_hisp,25,39.4,53.8,68.19999999999999,82.6,97
West Allis - C 20,vap_nhpi,0,0,0,0,0,0
West Allis - C 20,vap_other,0,0,0,0,0,0
West Allis - C 20,vap_two,9,11.4,13.8,16.2,18.6,21
West Allis - C 20,vap_white,1195,1175.8,1156.6,1137.4,1118.2,1099
West Allis - C 21,vap,1537,1520.8,1504.6,1488.4,1472.2,1456
West Allis - C 21,vap_aian,19,17.4,15.8,14.2,12.6,11
West Allis - C 21,vap_asian,9,12.2,15.4,18.6,21.8,25
West Allis - C 21,vap_black,44,38.2,32.4,26.6,20.799999999999997,15
West Allis - C 21,vap_hisp,24,32,40,48,56,64
West Allis - C 21,vap_nhpi,0,0,0,0,0,0
West Allis - C 21,vap_other,0,0,0,0,0,0
West Allis - C 21,vap_two,8,8.8,9.6,10.4,11.2,12
West Allis - C 21,vap_white,1433,1412.2,1391.4,1370.6,1349.8,1329
West Allis - C 22,vap,1504,1503.8,1503.6,1503.4,1503.2,1503
West Allis - C 22,vap_aian,3,4.2,5.4,6.6,7.800000000000001,9
West Allis - C 22,vap_asian,6,8,10,12,14,16
West Allis - C 22,vap_black,13,18.2,23.4,28.6,33.8,39
West Allis - C 22,vap_hisp,39,48,57,66,75,84
West Allis - C 22,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 22,vap_other,0,0,0,0,0,0
West Allis - C 22,vap_two,6,8.2,10.4,12.6,14.8,17
West Allis - C 22,vap_white,1436,1416.4,1396.8,1377.2,1357.6,1338
West Allis - C 23,vap,1319,1314,1309,1304,1299,1294
West Allis - C 23,vap_aian,1,1.8,2.6,3.4,4.2,5
West Allis - C 23,vap_asian,21,21.2,21.4,21.6,21.8,22
West Allis - C 23,vap_black,9,10,11,12,13,14
West Allis - C 23,vap_hisp,19,23.8,28.6,33.4,38.2,43
West Allis - C 23,vap_nhpi,0,0.2,0.4,0.6,0.8,1
West Allis - C 23,vap_other,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
West Allis - C 23,vap_two,14,12.2,10.4,8.600000000000001,6.8,5
West Allis - C 23,vap_white,1252,1242.4,1232.8,1223.2,1213.6,1204
West Allis - C 24,vap,1098,1100.6,1103.2,1105.8,1108.4,1111
West Allis - C 24,vap_aian,4,5.2,6.4,7.6,8.8,10
West Allis - C 24,vap_asian,6,7.4,8.8,10.2,11.600000000000001,13
West Allis - C 24,vap_black,4,9.4,14.8,20.2,25.6,31
West Allis - C 24,vap_hisp,34,39.4,44.8,50.2,55.6,61
West Allis - C 24,vap_nhpi,0,0.2,0.4,0.6,0.8,1
West Allis - C 24,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 24,vap_two,7,8,9,10,11,12
West Allis - C 24,vap_white,1043,1030.8,1018.6,1006.4,994.2,982
West Allis - C 25,vap,1567,1575.6,1584.2,1592.8,1601.4,1610
West Allis - C 25,vap_aian,2,3,4,5,6,7
West Allis - C 25,vap_asian,12,9.8,7.6,5.4,3.1999999999999993,1
West Allis - C 25,vap_black,1,3.4000000000000004,5.800000000000001,8.2,10.600000000000001,13
West Allis - C 25,vap_hisp,13,17.6,22.200000000000003,26.799999999999997,31.400000000000002,36
West Allis - C 25,vap_nhpi,0,0,0,0,0,0
West Allis - C 25,vap_other,0,0.4,0.8,1.2,1.6,2
West Allis - C 25,vap_two,3,4.2,5.4,6.6,7.800000000000001,9
West Allis - C 25,vap_white,1536,1537.2,1538.4,1539.6,1540.8,1542
West Allis - C 26,vap,1371,1363.4,1355.8,1348.2,1340.6,1333
West Allis - C 26,vap_aian,4,5,6,7,8,9
West Allis - C 26,vap_asian,2,5.6,9.2,12.799999999999999,16.4,20
West Allis - C 26,vap_black,1,6,11,16,21,26
West Allis - C 26,vap_hisp,16,23.6,31.200000000000003,38.8,46.400000000000006,54
West Allis - C 26,vap_nhpi,0,0.2,0.4,0.6,0.8,1
West Allis - C 26,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 26,vap_two,8,7.6,7.2,6.8,6.4,6
West Allis - C 26,vap_white,1340,1315.2,1290.4,1265.6,1240.8,1216
West Allis - C 27,vap,1184,1177.8,1171.6,1165.4,1159.2,1153
West Allis - C 27,vap_aian,2,2.4,2.8,3.2,3.6,4
West Allis - C 27,vap_asian,8,12.8,17.6,22.4,27.200000000000003,32
West Allis - C 27,vap_black,5,9.8,14.600000000000001,19.4,24.200000000000003,29
West Allis - C 27,vap_hisp,41,44.8,48.6,52.4,56.2,60
West Allis - C 27,vap_nhpi,0,0,0,0,0,0
West Allis - C 27,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 27,vap_two,10,11.4,12.8,14.2,15.600000000000001,17
West Allis - C 27,vap_white,1118,1096.4,1074.8,1053.2,1031.6,1010
West Allis - C 28,vap,1851,1870,1889,1908,1927,1946
West Allis - C 28,vap_aian,7,8.6,10.2,11.8,13.4,15
West Allis - C 28,vap_asian,15,18.8,22.6,26.4,30.200000000000003,34
West Allis - C 28,vap_black,20,26.4,32.8,39.2,45.6,52
West Allis - C 28,vap_hisp,43,61,79,97,115,133
West Allis - C 28,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 28,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 28,vap_two,12,12.6,13.2,13.8,14.4,15
West Allis - C 28,vap_white,1752,1741,1730,1719,1708,1697
West Allis - C 29,vap,1732,1724.2,1716.4,1708.6,1700.8,1693
West Allis - C 29,vap_aian,0,0.8,1.6,2.4,3.2,4
West Allis - C 29,vap_asian,133,135,137,139,141,143
West Allis - C 29,vap_black,17,24,31,38,45,52
West Allis - C 29,vap_hisp,22,30.4,38.8,47.2,55.6,64
West Allis - C 29,vap_nhpi,0,0.4,0.8,1.2,1.6,2
West Allis - C 29,vap_other,1,1.2,1.4,1.6,1.8,2
West Allis - C 29,vap_two,21,20.4,19.8,19.2,18.6,18
West Allis - C 29,vap_white,1538,1512,1486,1460,1434,1408
West Allis - C 3,vap,1546,1549.4,1552.8,1556.2,1559.6,1563
West Allis - C 3,vap_aian,18,18,18,18,18,18
West Allis - C 3,vap_asian,14,16,18,20,22,24
West Allis - C 3,vap_black,15,26.8,38.6,50.4,62.2,74
West Allis - C 3,vap_hisp,73,108,143,178,213,248
West Allis - C 3,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 3,vap_other,0,0.4,0.8,1.2,1.6,2
West Allis - C 3,vap_two,11,12.6,14.2,15.8,17.4,19
West Allis - C 3,vap_white,1414,1366.8,1319.6,1272.4,1225.2,1178
West Allis - C 30,vap,1939,1936.4,1933.8,1931.2,1928.6,1926
West Allis - C 30,vap_aian,9,9,9,9,9,9
West Allis - C 30,vap_asian,30,31.4,32.8,34.2,35.6,37
West Allis - C 30,vap_black,11,15.8,20.6,25.4,30.200000000000003,35
West Allis - C 30,vap_hisp,17,28.4,39.8,51.199999999999996,62.6,74
West Allis - C 30,vap_nhpi,0,0.2,0.4,0.6,0.8,1
West Allis - C 30,vap_other,0,0,0,0,0,0
West Allis - C 30,vap_two,11,10.4,9.8,9.2,8.6,8
West Allis - C 30,vap_white,1861,1841.2,1821.4,1801.6,1781.8,1762
West Allis - C 31,vap,1620,1609.2,1598.4,1587.6,1576.8,1566
West Allis - C 31,vap_aian,5,5.6,6.2,6.8,7.4,8
West Allis - C 31,vap_asian,31,34.4,37.8,41.2,44.6,48
West Allis - C 31,vap_black,28,32.4,36.8,41.2,45.6,50
West Allis - C 31,vap_hisp,27,35.2,43.400000000000006,51.599999999999994,59.800000000000004,68
West Allis - C 31,vap_nhpi,0,0,0,0,0,0
West Allis - C 31,vap_other,0,0.2,0.4,0.6,0.8,1
West Allis - C 31,vap_two,7,7.8,8.6,9.4,10.2,11
West Allis - C 31,vap_white,1522,1493.6,1465.2,1436.8,1408.4,1380
West Allis - C 32,vap,1551,1542.8,1534.6,1526.4,1518.2,1510
West Allis - C 32,vap_aian,6,7.2,8.4,9.6,10.8,12
West Allis - C 32,vap_asian,119,118.6,118.2,117.8,117.4,117
West Allis - C 32,vap_black,110,119.8,129.6,139.4,149.2,159
West Allis - C 32,vap_hisp,115,114.2,113.4,112.6,111.8,111
West Allis - C 32,vap_nhpi,0,0.4,0.8,1.2,1.6,2
West Allis - C 32,vap_other,0,0,0,0,0,0
West Allis - C 32,vap_two,30,28.6,27.2,25.8,24.4,23
West Allis - C 32,vap_white,1171,1154,1137,1120,1103,1086
West Allis - C 33,vap,1192,1189.4,1186.8,1184.2,1181.6,1179
West Allis - C 33,vap_aian,5,5.8,6.6,7.4,8.2,9
West Allis - C 33,vap_asian,2,6.800000000000001,11.600000000000001,16.4,21.200000000000003,26
West Allis - C 33,vap_black,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
West Allis - C 33,vap_hisp,10,16.8,23.6,30.4,37.2,44
West Allis - C 33,vap_nhpi,0,0,0,0,0,0
West Allis - C 33,vap_other,0,0,0,0,0,0
West Allis - C 33,vap_two,1,2.8,4.6,6.3999999999999995,8.2,10
West Allis - C 33,vap_white,1173,1155,1137,1119,1101,1083
West Allis - C 34,vap,0,0,0,0,0,0
West Allis - C 34,vap_aian,0,0,0,0,0,0
West Allis - C 34,vap_asian,0,0,0,0,0,0
West Allis - C 34,vap_black,0,0,0,0,0,0
West Allis - C 34,vap_hisp,0,0,0,0,0,0
West Allis - C 34,vap_nhpi,0,0,0,0,0,0
West Allis - C 34,vap_other,0,0,0,0,0,0
West Allis - C 34,vap_two,0,0,0,0,0,0
West Allis - C 34,vap_white,0,0,0,0,0,0
West Allis - C 35,vap,288,290.4,292.8,295.2,297.6,300
West Allis - C 35,vap_aian,0,0.2,0.4,0.6,0.8,1
West Allis - C 35,vap_asian,2,3,4,5,6,7
West Allis - C 35,vap_black,1,1,1,1,1,1
West Allis - C 35,vap_hisp,6,5.8,5.6,5.4,5.2,5
West Allis - C 35,vap_nhpi,0,0,0,0,0,0
West Allis - C 35,vap_other,0,0,0,0,0,0
West Allis - C 35,vap_two,0,0.4,0.8,1.2,1.6,2
West Allis - C 35,vap_white,279,280,281,282,283,284
West Allis - C 4,vap,1235,1243.8,1252.6,1261.4,1270.2,1279
West Allis - C 4,vap_aian,8,11.2,14.4,17.6,20.8,24
West Allis - C 4,vap_asian,3,5,7,9,11,13
West Allis - C 4,vap_black,5,13.4,21.8,30.2,38.6,47
West Allis - C 4,vap_hisp,42,82,122,162,202,242
West Allis - C 4,vap_nhpi,0,0,0,0,0,0
West Allis - C 4,vap_other,1,1,1,1,1,1
West Allis - C 4,vap_two,11,11.8,12.6,13.4,14.2,15
West Allis - C 4,vap_white,1165,1119.4,1073.8,1028.2,982.6,937
West Allis - C 5,vap,1428,1421.6,1415.2,1408.8,1402.4,1396
West Allis - C 5,vap_aian,6,7.6,9.2,10.8,12.4,14
West Allis - C 5,vap_asian,9,9.4,9.8,10.2,10.6,11
West Allis - C 5,vap_black,7,14.8,22.6,30.4,38.2,46
West Allis - C 5,vap_hisp,40,71.8,103.6,135.39999999999998,167.2,199
West Allis - C 5,vap_nhpi,1,1,1,1,1,1
West Allis - C 5,vap_other,2,1.8,1.6,1.4,1.2,1
West Allis - C 5,vap_two,13,12.8,12.6,12.4,12.2,12
West Allis - C 5,vap_white,1350,1302.4,1254.8,1207.2,1159.6,1112
West Allis - C 6,vap,1061,1069.4,1077.8,1086.2,1094.6,1103
West Allis - C 6,vap_aian,8,8.8,9.6,10.4,11.2,12
West Allis - C 6,vap_asian,5,6.2,7.4,8.6,9.8,11
West Allis - C 6,vap_black,7,9.2,11.4,13.6,15.8,18
West Allis - C 6,vap_hisp,33,37.2,41.4,45.6,49.8,54
West Allis - C 6,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
West Allis - C 6,vap_other,6,4.8,3.5999999999999996,2.4000000000000004,1.1999999999999993,0
West Allis - C 6,vap_two,8,8.8,9.6,10.4,11.2,12
West Allis - C 6,vap_white,993,993.6,994.2,994.8,995.4,996
West Allis - C 7,vap,1155,1165.8,1176.6,1187.4,1198.2,1209
West Allis - C 7,vap_aian,5,5.6,6.2,6.8,7.4,8
West Allis - C 7,vap_asian,11,9.6,8.2,6.8,5.3999999999999995,4
West Allis - C 7,vap_black,5,11,17,23,29,35
West Allis - C 7,vap_hisp,28,42,56,70,84,98
West Allis - C 7,vap_nhpi,0,0.2,0.4,0.6,0.8,1
West Allis - C 7,vap_other,0,0,0,0,0,0
West Allis - C 7,vap_two,7,7.4,7.8,8.2,8.6,9
West Allis - C 7,vap_white,1099,1090,1081,1072,1063,1054
West Allis - C 8,vap,1645,1652.2,1659.4,1666.6,1673.8,1681
West Allis - C 8,vap_aian,11,12.2,13.4,14.6,15.8,17
West Allis - C 8,vap_asian,20,22.8,25.6,28.4,31.200000000000003,34
West Allis - C 8,vap_black,8,19.8,31.6,43.4,55.2,67
West Allis - C 8,vap_hisp,71,96.4,121.80000000000001,147.2,172.60000000000002,198
West Allis - C 8,vap_nhpi,0,0,0,0,0,0
West Allis - C 8,vap_other,0,0,0,0,0,0
West Allis - C 8,vap_two,7,10.6,14.2,17.799999999999997,21.4,25
West Allis - C 8,vap_white,1528,1490.4,1452.8,1415.2,1377.6,1340
West Allis - C 9,vap,1368,1398.8,1429.6,1460.4,1491.2,1522
West Allis - C 9,vap_aian,7,10.2,13.4,16.6,19.8,23
West Allis - C 9,vap_asian,7,9.8,12.600000000000001,15.4,18.200000000000003,21
West Allis - C 9,vap_black,14,22,30,38,46,54
West Allis - C 9,vap_hisp,30,37.6,45.2,52.8,60.400000000000006,68
West Allis - C 9,vap_nhpi,0,0,0,0,0,0
West Allis - C 9,vap_other,0,0,0,0,0,0
West Allis - C 9,vap_two,7,9.8,12.600000000000001,15.4,18.200000000000003,21
West Allis - C 9,vap_white,1303,1309.4,1315.8,1322.2,1328.6,1335
West Milwaukee - V 1,vap,747,736.6,726.2,715.8,705.4,695
West Milwaukee - V 1,vap_aian,14,13,12,11,10,9
West Milwaukee - V 1,vap_asian,33,30.6,28.2,25.8,23.4,21
West Milwaukee - V 1,vap_black,35,43.6,52.2,60.8,69.4,78
West Milwaukee - V 1,vap_hisp,98,111,124,137,150,163
West Milwaukee - V 1,vap_nhpi,0,0,0,0,0,0
West Milwaukee - V 1,vap_other,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
West Milwaukee - V 1,vap_two,13,12.6,12.2,11.8,11.4,11
West Milwaukee - V 1,vap_white,551,523.4,495.8,468.2,440.6,413
West Milwaukee - V 2,vap,392,388.4,384.8,381.2,377.6,374
West Milwaukee - V 2,vap_aian,2,1.8,1.6,1.4,1.2,1
West Milwaukee - V 2,vap_asian,13,11.4,9.8,8.2,6.6,5
West Milwaukee - V 2,vap_black,8,12.4,16.8,21.2,25.6,30
West Milwaukee - V 2,vap_hisp,43,52.8,62.6,72.4,82.2,92
West Milwaukee - V 2,vap_nhpi,0,0,0,0,0,0
West Milwaukee - V 2,vap_other,0,0,0,0,0,0
West Milwaukee - V 2,vap_two,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
West Milwaukee - V 2,vap_white,325,307.8,290.6,273.4,256.2,239
West Milwaukee - V 3,vap,562,565.8,569.6,573.4,577.2,581
West Milwaukee - V 3,vap_aian,6,5.6,5.2,4.8,4.4,4
West Milwaukee - V 3,vap_asian,11,13.6,16.2,18.8,21.4,24
West Milwaukee - V 3,vap_black,2,7,12,17,22,27
West Milwaukee - V 3,vap_hisp,50,66,82,98,114,130
West Milwaukee - V 3,vap_nhpi,0,0,0,0,0,0
West Milwaukee - V 3,vap_other,0,0,0,0,0,0
West Milwaukee - V 3,vap_two,3,3.2,3.4,3.6,3.8,4
West Milwaukee - V 3,vap_white,490,470.4,450.8,431.2,411.6,392
West Milwaukee - V 4,vap,594,589.6,585.2,580.8,576.4,572
