BLOCKID|PLACEFP
550039400001104|
550039400001105|
550039400001106|
550039400001107|
550039400001108|
550039400001109|
550039400001110|
550039400001111|
550039400001112|
550039400001113|
550039400001114|
550039400001115|
550039400001116|
550039400001117|
550039400001118|
550039400001119|
550039400001120|
550039400001121|
550039400001122|
550039400001123|
550039400001124|
550039400001125|
550039400001126|38487
550039400001127|38487
550039400001128|
550039400001129|
550039400001130|
550039400001131|
550039400001132|
550039400001133|
550039400001134|
550039400001135|
550039400001136|
550039400001137|38487
550039400001138|38487
550039400001139|38487
550039400001140|38487
550039400001141|
550039400001142|
550039400001143|
550039400001144|
550039400001145|
550039400001146|
550039400001147|38487
550039400001148|49175
550039400001149|49175
550039400001150|49175
550039400001151|49175
550039400001152|49175
550039400001153|49175
550039400001154|
550039400001155|49175
550039400001156|
550039400001157|
550039400001158|
550039400001159|
550039400001160|49175
550039400001161|49175
550039400001162|49175
550039400001163|49175
550039400001164|
550039400001165|
550039400001166|38487
550039400001167|
550039400001168|
550039400001169|
550039400001170|
550039400001171|
550039400001172|
550039400001173|
550039400001174|38487
550039400001175|
550039400001176|07532
550039400001177|
550039400001178|
550039400001179|27412
550039400001180|27412
550039400001181|27412
550039400001182|38487
550039503001000|03225
550039503001001|03225
550039503001002|03225
550039503001003|03225
550039503001004|03225
550039503001005|03225
550039503001006|03225
550039503001007|03225
550039503001008|03225
550039503001009|03225
550039503001010|03225
550039503001011|03225
550039503001012|03225
550039503001013|03225
550039503001014|03225
550039503001015|03225
550039503001016|03225
550039503001017|03225
550039503001018|03225
550039503001019|03225
550039503001020|03225
550039503001021|03225
550039503001022|03225
550039503001023|03225
550039503001024|03225
550039503001025|03225
550039503001026|03225
550039503001027|03225
550039503001028|03225
550039503001029|03225
550039503001030|03225
550039503001031|03225
550039503001032|03225
550039503001033|03225
550039503001034|03225
550039503001035|03225
550039503001036|03225
550039503001037|03225
550039503001038|03225
550039503001039|03225
550039503001040|03225
550039503001041|03225
550039503001042|03225
550039503001043|03225
550039503001044|03225
550039503001045|03225
550039503001046|03225
550039503001047|03225
550039503001048|03225
550039503001049|03225
550039503001050|03225
550039503001051|03225
550039503001052|03225
550039503001053|03225
550039503001054|03225
550039503001055|03225
550039503001056|03225
550039503001057|03225
550039503001058|03225
550039503001059|03225
550039503001060|03225
550039503001061|03225
550039503001062|03225
550039503001063|03225
550039503001064|03225
550039503001065|03225
550039503001066|03225
550039503001067|03225
550039503001068|03225
550039503001069|03225
550039503001070|03225
550039503001071|03225
550039503001072|03225
550039503001073|03225
550039503001074|03225
550039503001075|03225
550039503001076|03225
550039503001077|03225
550039503001078|03225
550039503001079|03225
550039503001080|03225
550039503001081|03225
550039503001082|03225
550039503001083|03225
550039503001084|03225
550039503001085|03225
550039503001086|03225
550039503001087|03225
550039503001088|03225
550039503001089|03225
550039503001090|03225
550039503001091|03225
550039503001092|03225
550039503001093|03225
550039503001094|03225
550039503001095|03225
550039503001096|03225
550039503001097|03225
550039503001098|03225
550039503001099|03225
550039503001100|03225
550039503001101|03225
550039503001102|03225
550039503001103|03225
550039503001104|03225
550039503001105|03225
550039503001106|03225
550039503001107|03225
550039503001108|03225
550039503001109|03225
550039503001110|03225
550039503001111|03225
550039503001112|03225
550039503002000|03225
550039503002001|03225
550039503002002|03225
550039503002003|03225
550039503002004|03225
550039503002005|03225
550039503002006|03225
550039503002007|03225
550039503002008|03225
550039503002009|03225
550039503002010|03225
550039503002011|03225
550039503002012|03225
550039503002013|03225
550039503002014|03225
550039503002015|03225
550039503002016|03225
550039503002017|03225
550039503002018|03225
550039503002019|03225
550039503002020|03225
550039503002021|03225
550039503002022|03225
550039503002023|03225
550039503002024|03225
550039503002025|03225
550039503002026|03225
550039503002027|03225
550039503002028|03225
550039503002029|03225
550039503002030|03225
550039503002031|03225
550039503002032|03225
550039503002033|03225
550039503002034|03225
550039503002035|03225
550039503002036|03225
550039503002037|03225
550039503002038|03225
550039503002039|03225
550039503002040|03225
550039503002041|03225
550039503002042|03225
550039503002043|03225
550039503002044|03225
550039503002045|03225
550039503002046|03225
550039503002047|03225
550039503002048|03225
550039503002049|03225
550039503002050|03225
550039503002051|03225
550039503002052|03225
550039503002053|03225
550039503002054|03225
550039503002055|03225
550039503002056|03225
550039503002057|03225
550039503002058|03225
550039503002059|03225
550039503002060|03225
550039503002061|03225
550039503002062|03225
550039503002063|03225
550039503002064|03225
550039503002065|03225
550039503002066|03225
550039503002067|03225
550039504001000|03225
550039504001001|03225
550039504001002|03225
550039504001003|03225
550039504001004|03225
550039504001005|03225
550039504001006|03225
550039504001007|03225
550039504001008|03225
550039504001009|03225
550039504001010|03225
550039504001011|03225
550039504001012|03225
550039504001013|03225
550039504001014|03225
550039504001015|03225
550039504001016|03225
550039504001017|03225
550039504001018|03225
550039504001019|03225
550039504001020|03225
550039504001021|03225
550039504001022|03225
550039504001023|03225
550039504001024|03225
550039504001025|03225
550039504001026|03225
550039504001027|03225
550039504001028|03225
550039504001029|03225
550039504001030|03225
550039504001031|03225
550039504001032|03225
550039504001033|03225
550039504001034|03225
550039504001035|03225
550039504001036|03225
550039504001037|03225
550039504001038|03225
550039504001039|03225
550039504002000|03225
550039504002001|03225
550039504002002|03225
550039504002003|03225
550039504002004|03225
550039504002005|03225
550039504002006|03225
550039504002007|03225
550039504002008|03225
550039504002009|03225
550039504002010|03225
550039504002011|03225
550039504002012|03225
550039504002013|03225
550039504002014|03225
550039504002015|03225
550039504002016|03225
550039504002017|03225
550039504002018|03225
550039504002019|03225
550039504002020|03225
550039504002021|03225
550039504002022|03225
550039504002023|03225
550039504002024|03225
550039504002025|03225
550039504002026|03225
550039504002027|03225
550039504002028|03225
550039504002029|03225
550039504002030|03225
550039504002031|03225
550039504002032|03225
550039504002033|03225
550039504002034|03225
550039504002035|03225
550039504002036|03225
550039504002037|03225
550039504002038|03225
550039504002039|03225
550039504002040|03225
550039504002041|03225
550039504002042|03225
550039504002043|03225
550039504002044|03225
550039504002045|03225
550039504002046|03225
550039504002047|03225
550039504003000|03225
550039504003001|03225
550039504003002|03225
550039504003003|03225
550039504003004|03225
550039504003005|03225
550039504003006|03225
550039504003007|03225
550039504003008|03225
550039504003009|03225
550039504003010|03225
550039504003011|03225
550039504003012|03225
550039504003013|03225
550039504003014|03225
550039504003015|03225
550039504003016|03225
550039504003017|03225
550039504003018|03225
550039504003019|03225
550039504003020|03225
550039504003021|03225
550039504003022|03225
550039504003023|03225
550039504003024|03225
550039505001000|
550039505001001|
550039505001002|
550039505001003|
550039505001004|
550039505001005|
550039505001006|
550039505001007|
550039505001008|
550039505001009|
550039505001010|03225
550039505001011|
550039505001012|
550039505001013|
550039505001014|
550039505001015|
550039505001016|
550039505001017|
550039505001018|
550039505001019|
550039505001020|
550039505001021|
550039505001022|
550039505001023|
550039505001024|
550039505001025|
550039505001026|
550039505001027|
550039505001028|
550039505001029|
550039505001030|
550039505001031|
550039505001032|
550039505001033|
550039505001034|
550039505001035|
550039505001036|
550039505001037|
550039505001038|
550039505001039|
550039505001040|
550039505001041|
550039505001042|
550039505001043|
550039505001044|
550039505001045|
550039505001046|
550039505001047|
550039505001048|
550039505001049|
550039505001050|
550039505001051|
550039505001052|
550039505001053|
550039505001054|
550039505001055|
550039505001056|
550039505001057|
550039505001058|
550039505001059|
550039505001060|
550039505001061|
550039505001062|
550039505001063|
550039505001064|
550039505001065|
550039505001066|49175
550039505001067|49175
550039505001068|
550039505002000|
550039505002001|
550039505002002|
550039505002003|
550039505002004|
550039505002005|
550039505002006|
550039505002007|
550039505002008|
550039505002009|
550039505002010|
550039505002011|
550039505002012|
550039505002013|
550039505002014|
550039505002015|
550039505002016|
550039505002017|
550039505002018|
550039505002019|
550039505002020|
550039505002021|
550039505002022|
550039505002023|
550039505002024|
550039505002025|
550039505002026|
550039505002027|
550039505002028|
550039505002029|
550039505002030|
550039505002031|
550039505002032|
550039505002033|
550039505002034|
550039505002035|
550039505002036|
550039505002037|
550039505002038|
550039505002039|
550039505002040|
550039505002041|
550039505002042|
550039505002043|
550039505002044|
550039505002045|
550039505002046|
550039505002047|
550039505002048|
550039505002049|
550039505002050|
550039505002051|
550039505002052|
550039505002053|
550039505002054|
550039505002055|
550039505002056|
550039505002057|
550039505002058|
550039505002059|
550039505002060|
550039505002061|
550039505002062|
550039505002063|
550039505002064|
550039505002065|
550039505002066|
550039505002067|
550039505002068|
550039505002069|
550039505002070|
550039505002071|
550039505002072|
550039505002073|
550039505002074|
550039505002075|
550039505002076|
550039505002077|
550039505002078|
550039505002079|
550039505002080|
550039505002081|
550039505002082|
550039505002083|
550039505002084|
550039505002085|
550039505002086|
550039505002087|
550039505002088|
550039505002089|
550039505002090|
550039505002091|
550039505002092|
550039506001000|
550039506001001|
550039506001002|
550039506001003|
550039506001004|
550039506001005|
550039506001006|
550039506001007|
550039506001008|
550039506001009|
550039506001010|
550039506001011|
550039506001012|
550039506001013|50700
550039506001014|50700
550039506001015|
550039506001016|
550039506001017|50700
550039506001018|50700
550039506001019|50700
550039506001020|50700
550039506001021|50700
