block_2020,COUNTYFP,vtd_2020,vtd_name_2020,pop_2020
550790804001001,079,003490,Shorewood - V 0003,29
550790804001002,079,003490,Shorewood - V 0003,57
550790804001003,079,003490,Shorewood - V 0003,54
550790804001004,079,003490,Shorewood - V 0003,89
550790804001005,079,003490,Shorewood - V 0003,94
550790804001006,079,003490,Shorewood - V 0003,104
550790804001007,079,003490,Shorewood - V 0003,102
550790804002000,079,003489,Shorewood - V 0002,641
550790804002001,079,003489,Shorewood - V 0002,206
550790804002002,079,003485,Shorewood - V 0001,947
550790804002003,079,003490,Shorewood - V 0003,145
550790804002004,079,003489,Shorewood - V 0002,67
550790804002005,079,003489,Shorewood - V 0002,128
550790804002006,079,003489,Shorewood - V 0002,61
550790804002007,079,003489,Shorewood - V 0002,100
550790804002008,079,003490,Shorewood - V 0003,103
550790804002009,079,003489,Shorewood - V 0002,186
550790804002010,079,003489,Shorewood - V 0002,125
550790901001000,079,004025,Wauwatosa - C 0023,38
550790901001001,079,004025,Wauwatosa - C 0023,23
550790901001002,079,004025,Wauwatosa - C 0023,22
550790901001003,079,004025,Wauwatosa - C 0023,24
550790901001004,079,004025,Wauwatosa - C 0023,34
550790901001005,079,004025,Wauwatosa - C 0023,44
550790901001006,079,004025,Wauwatosa - C 0023,27
550790901001007,079,004025,Wauwatosa - C 0023,38
550790901001008,079,004025,Wauwatosa - C 0023,32
550790901001009,079,004025,Wauwatosa - C 0023,39
550790901001010,079,004025,Wauwatosa - C 0023,36
550790901001011,079,004025,Wauwatosa - C 0023,28
550790901001012,079,004025,Wauwatosa - C 0023,22
550790901001013,079,004025,Wauwatosa - C 0023,29
550790901001014,079,004025,Wauwatosa - C 0023,70
550790901001015,079,004025,Wauwatosa - C 0023,53
550790901001016,079,004025,Wauwatosa - C 0023,66
550790901001017,079,004025,Wauwatosa - C 0023,60
550790901001018,079,004025,Wauwatosa - C 0023,42
550790901001019,079,004025,Wauwatosa - C 0023,52
550790901001020,079,004025,Wauwatosa - C 0023,38
550790901001021,079,004025,Wauwatosa - C 0023,95
550790901001022,079,004025,Wauwatosa - C 0023,75
550790901001023,079,004025,Wauwatosa - C 0023,80
550790901001024,079,004025,Wauwatosa - C 0023,43
550790901001025,079,004025,Wauwatosa - C 0023,43
550790901001026,079,004025,Wauwatosa - C 0023,46
550790901001027,079,004025,Wauwatosa - C 0023,54
550790901001028,079,004025,Wauwatosa - C 0023,49
550790901001029,079,004025,Wauwatosa - C 0023,25
550790901001030,079,004025,Wauwatosa - C 0023,66
550790901001031,079,004025,Wauwatosa - C 0023,37
550790901001032,079,004025,Wauwatosa - C 0023,91
550790901001033,079,004025,Wauwatosa - C 0023,60
550790901002000,079,004025,Wauwatosa - C 0023,39
550790901002001,079,004033,Wauwatosa - C 0022,38
550790901002002,079,004025,Wauwatosa - C 0023,0
550790901002003,079,004025,Wauwatosa - C 0023,0
550790901002004,079,004025,Wauwatosa - C 0023,57
550790901002005,079,004025,Wauwatosa - C 0023,35
550790901002006,079,004025,Wauwatosa - C 0023,44
550790901002007,079,004025,Wauwatosa - C 0023,0
550790901002008,079,004025,Wauwatosa - C 0023,0
550790901002009,079,004025,Wauwatosa - C 0023,0
550790901002010,079,004033,Wauwatosa - C 0022,106
550790901002011,079,004033,Wauwatosa - C 0022,59
550790901002012,079,004033,Wauwatosa - C 0022,57
550790901002013,079,004025,Wauwatosa - C 0023,128
550790901002014,079,004033,Wauwatosa - C 0022,38
550790901002015,079,004025,Wauwatosa - C 0023,36
550790901002016,079,004025,Wauwatosa - C 0023,0
550790901002017,079,004025,Wauwatosa - C 0023,0
550790901002018,079,004033,Wauwatosa - C 0022,24
550790901002019,079,004033,Wauwatosa - C 0022,40
550790901002020,079,004033,Wauwatosa - C 0022,79
550790901002021,079,004025,Wauwatosa - C 0023,0
550790901003000,079,004026,Wauwatosa - C 0024,65
550790901003001,079,004026,Wauwatosa - C 0024,39
550790901003002,079,004026,Wauwatosa - C 0024,38
550790901003003,079,004026,Wauwatosa - C 0024,49
550790901003004,079,004026,Wauwatosa - C 0024,41
550790901003005,079,004026,Wauwatosa - C 0024,28
550790901003006,079,004026,Wauwatosa - C 0024,64
550790901003007,079,004026,Wauwatosa - C 0024,39
550790901003008,079,004026,Wauwatosa - C 0024,27
550790901003009,079,004026,Wauwatosa - C 0024,60
550790901003010,079,004026,Wauwatosa - C 0024,57
550790901003011,079,004026,Wauwatosa - C 0024,27
550790901003012,079,004026,Wauwatosa - C 0024,24
550790901003013,079,004026,Wauwatosa - C 0024,19
550790901003014,079,004026,Wauwatosa - C 0024,28
550790901003015,079,004026,Wauwatosa - C 0024,36
550790901003016,079,004026,Wauwatosa - C 0024,58
550790901003017,079,004026,Wauwatosa - C 0024,38
550790901003018,079,004026,Wauwatosa - C 0024,0
550790901003019,079,004026,Wauwatosa - C 0024,26
550790901003020,079,004026,Wauwatosa - C 0024,23
550790901003021,079,004026,Wauwatosa - C 0024,31
550790901003022,079,004026,Wauwatosa - C 0024,23
550790901003023,079,004026,Wauwatosa - C 0024,38
550790901003024,079,004026,Wauwatosa - C 0024,33
550790901003025,079,004026,Wauwatosa - C 0024,38
550790901003026,079,004026,Wauwatosa - C 0024,6
550790901003027,079,004026,Wauwatosa - C 0024,25
550790901003028,079,004026,Wauwatosa - C 0024,8
550790901003029,079,004026,Wauwatosa - C 0024,9
550790901003030,079,004026,Wauwatosa - C 0024,1
550790901003031,079,004026,Wauwatosa - C 0024,39
550790901004000,079,004026,Wauwatosa - C 0024,698
550790901004001,079,004026,Wauwatosa - C 0024,22
550790902001000,079,004033,Wauwatosa - C 0022,0
550790902001001,079,004033,Wauwatosa - C 0022,0
550790902001002,079,004033,Wauwatosa - C 0022,0
550790902001003,079,004033,Wauwatosa - C 0022,0
550790902001004,079,004033,Wauwatosa - C 0022,0
550790902001005,079,004033,Wauwatosa - C 0022,0
550790902001006,079,004033,Wauwatosa - C 0022,17
550790902001007,079,004033,Wauwatosa - C 0022,14
550790902001008,079,004033,Wauwatosa - C 0022,0
550790902001009,079,004033,Wauwatosa - C 0022,26
550790902001010,079,004033,Wauwatosa - C 0022,62
550790902001011,079,004033,Wauwatosa - C 0022,71
550790902001012,079,004033,Wauwatosa - C 0022,0
550790902001013,079,004033,Wauwatosa - C 0022,34
550790902001014,079,004033,Wauwatosa - C 0022,57
550790902001015,079,004033,Wauwatosa - C 0022,69
550790902001016,079,004033,Wauwatosa - C 0022,30
550790902001017,079,003841,Wauwatosa - C 0018,0
550790902001018,079,003841,Wauwatosa - C 0018,27
550790902001019,079,004033,Wauwatosa - C 0022,63
550790902001020,079,004033,Wauwatosa - C 0022,67
550790902001021,079,004033,Wauwatosa - C 0022,44
550790902001022,079,004033,Wauwatosa - C 0022,53
550790902001023,079,004033,Wauwatosa - C 0022,55
550790902001024,079,004033,Wauwatosa - C 0022,48
550790902001025,079,004033,Wauwatosa - C 0022,56
550790902001026,079,004033,Wauwatosa - C 0022,0
550790902001027,079,004033,Wauwatosa - C 0022,88
550790902001028,079,004033,Wauwatosa - C 0022,36
550790902001029,079,004033,Wauwatosa - C 0022,38
550790902001030,079,004033,Wauwatosa - C 0022,23
550790902001031,079,004033,Wauwatosa - C 0022,38
550790902001032,079,003841,Wauwatosa - C 0018,0
550790902001033,079,003841,Wauwatosa - C 0018,66
550790902001034,079,003841,Wauwatosa - C 0018,50
550790902001035,079,003841,Wauwatosa - C 0018,16
550790902001036,079,003841,Wauwatosa - C 0018,11
550790902002000,079,004033,Wauwatosa - C 0022,0
550790902002001,079,004033,Wauwatosa - C 0022,0
550790902002002,079,004033,Wauwatosa - C 0022,0
550790902002003,079,004033,Wauwatosa - C 0022,0
550790902002004,079,004033,Wauwatosa - C 0022,0
550790902002005,079,004033,Wauwatosa - C 0022,0
550790902002006,079,004033,Wauwatosa - C 0022,0
550790902002007,079,004033,Wauwatosa - C 0022,0
550790902002008,079,004033,Wauwatosa - C 0022,0
550790902002009,079,004033,Wauwatosa - C 0022,0
550790902002010,079,004033,Wauwatosa - C 0022,0
550790902002011,079,004033,Wauwatosa - C 0022,53
550790902002012,079,004033,Wauwatosa - C 0022,73
550790902002013,079,004033,Wauwatosa - C 0022,40
550790902002014,079,003841,Wauwatosa - C 0018,75
550790902002015,079,003841,Wauwatosa - C 0018,35
550790902002016,079,003841,Wauwatosa - C 0018,46
550790902002017,079,003841,Wauwatosa - C 0018,30
550790902002018,079,003841,Wauwatosa - C 0018,45
550790902002019,079,003841,Wauwatosa - C 0018,26
550790902002020,079,003841,Wauwatosa - C 0018,36
550790902002021,079,003841,Wauwatosa - C 0018,45
550790902002022,079,003841,Wauwatosa - C 0018,32
550790902002023,079,004033,Wauwatosa - C 0022,46
550790902002024,079,004033,Wauwatosa - C 0022,25
550790902002025,079,004033,Wauwatosa - C 0022,74
550790902002026,079,004033,Wauwatosa - C 0022,41
550790902002027,079,004033,Wauwatosa - C 0022,31
550790902002028,079,004033,Wauwatosa - C 0022,30
550790902002029,079,004033,Wauwatosa - C 0022,280
550790902002030,079,003841,Wauwatosa - C 0018,27
550790903001000,079,003841,Wauwatosa - C 0018,0
550790903001001,079,003841,Wauwatosa - C 0018,242
550790903001002,079,003841,Wauwatosa - C 0018,56
550790903001003,079,003841,Wauwatosa - C 0018,40
550790903001004,079,003841,Wauwatosa - C 0018,17
550790903001005,079,003841,Wauwatosa - C 0018,44
550790903001006,079,003841,Wauwatosa - C 0018,12
550790903001007,079,003841,Wauwatosa - C 0018,0
550790903001008,079,003841,Wauwatosa - C 0018,0
550790903001009,079,003841,Wauwatosa - C 0018,0
550790903001010,079,004034,Wauwatosa - C 0019,0
550790903001011,079,003841,Wauwatosa - C 0018,0
550790903001012,079,003841,Wauwatosa - C 0018,35
550790903001013,079,003841,Wauwatosa - C 0018,288
550790903001014,079,003841,Wauwatosa - C 0018,196
550790903001015,079,003841,Wauwatosa - C 0018,0
550790903001016,079,004034,Wauwatosa - C 0019,0
550790903001017,079,004034,Wauwatosa - C 0019,81
550790903001018,079,004034,Wauwatosa - C 0019,69
550790903001019,079,004034,Wauwatosa - C 0019,60
550790903001020,079,004034,Wauwatosa - C 0019,55
550790903001021,079,004034,Wauwatosa - C 0019,67
550790903001022,079,004034,Wauwatosa - C 0019,69
550790903001023,079,004034,Wauwatosa - C 0019,83
550790903001024,079,004034,Wauwatosa - C 0019,86
550790903001025,079,004034,Wauwatosa - C 0019,54
550790903001026,079,004034,Wauwatosa - C 0019,0
550790903001027,079,004034,Wauwatosa - C 0019,0
550790903002000,079,003841,Wauwatosa - C 0018,82
550790903002001,079,003841,Wauwatosa - C 0018,0
550790903002002,079,003841,Wauwatosa - C 0018,96
550790903002003,079,004034,Wauwatosa - C 0019,52
550790903002004,079,004034,Wauwatosa - C 0019,81
550790903002005,079,004034,Wauwatosa - C 0019,71
550790903002006,079,004034,Wauwatosa - C 0019,23
550790903002007,079,003841,Wauwatosa - C 0018,51
550790903002008,079,003841,Wauwatosa - C 0018,79
550790903002009,079,003841,Wauwatosa - C 0018,46
550790903002010,079,003841,Wauwatosa - C 0018,56
550790903002011,079,003841,Wauwatosa - C 0018,58
550790903002012,079,004034,Wauwatosa - C 0019,0
550790903002013,079,004034,Wauwatosa - C 0019,93
550790903002014,079,004034,Wauwatosa - C 0019,57
550790903002015,079,004034,Wauwatosa - C 0019,33
550790903002016,079,004034,Wauwatosa - C 0019,704
550790903002017,079,004034,Wauwatosa - C 0019,57
550790903002018,079,004034,Wauwatosa - C 0019,18
550790903002019,079,004034,Wauwatosa - C 0019,44
550790903002020,079,004034,Wauwatosa - C 0019,29
550790903002021,079,004034,Wauwatosa - C 0019,38
550790903002022,079,004034,Wauwatosa - C 0019,68
550790903002023,079,004034,Wauwatosa - C 0019,93
550790903002024,079,004034,Wauwatosa - C 0019,73
550790903002025,079,004034,Wauwatosa - C 0019,16
550790903002026,079,004034,Wauwatosa - C 0019,41
550790906001000,079,003842,Wauwatosa - C 0021,0
550790906001001,079,003842,Wauwatosa - C 0021,44
550790906001002,079,003842,Wauwatosa - C 0021,75
550790906001003,079,003844,Wauwatosa - C 0009,9
550790906001004,079,003844,Wauwatosa - C 0009,131
550790906001005,079,003844,Wauwatosa - C 0009,65
550790906001006,079,003844,Wauwatosa - C 0009,40
550790906001007,079,003844,Wauwatosa - C 0009,64
550790906001008,079,003844,Wauwatosa - C 0009,47
550790906001009,079,003844,Wauwatosa - C 0009,71
550790906001010,079,003844,Wauwatosa - C 0009,0
550790906001011,079,003843,Wauwatosa - C 0008,69
550790906001012,079,003843,Wauwatosa - C 0008,35
550790906001013,079,003843,Wauwatosa - C 0008,53
550790906001014,079,003843,Wauwatosa - C 0008,59
550790906001015,079,003843,Wauwatosa - C 0008,152
550790906001016,079,003843,Wauwatosa - C 0008,505
550790906001017,079,003843,Wauwatosa - C 0008,78
550790906001018,079,003843,Wauwatosa - C 0008,63
550790906001019,079,003843,Wauwatosa - C 0008,0
550790906001020,079,003843,Wauwatosa - C 0008,0
550790906001021,079,003843,Wauwatosa - C 0008,18
550790906001022,079,003843,Wauwatosa - C 0008,15
550790906001023,079,003843,Wauwatosa - C 0008,48
550790906002000,079,003844,Wauwatosa - C 0009,34
550790906002001,079,003844,Wauwatosa - C 0009,35
550790906002002,079,003844,Wauwatosa - C 0009,39
550790906002003,079,003844,Wauwatosa - C 0009,50
550790906002004,079,003844,Wauwatosa - C 0009,30
550790906002005,079,003844,Wauwatosa - C 0009,38
550790906002006,079,003844,Wauwatosa - C 0009,37
550790906002007,079,003844,Wauwatosa - C 0009,45
550790906002008,079,003844,Wauwatosa - C 0009,46
550790906002009,079,003844,Wauwatosa - C 0009,51
550790906002010,079,003844,Wauwatosa - C 0009,42
550790906002011,079,003844,Wauwatosa - C 0009,41
550790906002012,079,003844,Wauwatosa - C 0009,54
550790906002013,079,003844,Wauwatosa - C 0009,42
550790906002014,079,003844,Wauwatosa - C 0009,59
550790906002015,079,003844,Wauwatosa - C 0009,3
550790906002016,079,003844,Wauwatosa - C 0009,0
550790906002017,079,003844,Wauwatosa - C 0009,0
550790906002018,079,003844,Wauwatosa - C 0009,0
550790906003000,079,003844,Wauwatosa - C 0009,48
550790906003001,079,003844,Wauwatosa - C 0009,10
550790906003002,079,003844,Wauwatosa - C 0009,254
550790906003003,079,003844,Wauwatosa - C 0009,55
550790906003004,079,003844,Wauwatosa - C 0009,26
550790906003005,079,003844,Wauwatosa - C 0009,40
550790906003006,079,003844,Wauwatosa - C 0009,23
550790906003007,079,003844,Wauwatosa - C 0009,0
550790906003008,079,003844,Wauwatosa - C 0009,51
550790906003009,079,003844,Wauwatosa - C 0009,30
550790906003010,079,003844,Wauwatosa - C 0009,39
550790906003011,079,003844,Wauwatosa - C 0009,50
550790906003012,079,003844,Wauwatosa - C 0009,8
550790906004000,079,003842,Wauwatosa - C 0021,336
550790906004001,079,003842,Wauwatosa - C 0021,157
550790906004002,079,003842,Wauwatosa - C 0021,65
550790906004003,079,003842,Wauwatosa - C 0021,88
550790906004004,079,003842,Wauwatosa - C 0021,63
550790906004005,079,003842,Wauwatosa - C 0021,42
550790906004006,079,003842,Wauwatosa - C 0021,0
550790906004007,079,003842,Wauwatosa - C 0021,0
550790906004008,079,003842,Wauwatosa - C 0021,65
550790906004009,079,003842,Wauwatosa - C 0021,39
550790906004010,079,003842,Wauwatosa - C 0021,61
550790906004011,079,003842,Wauwatosa - C 0021,66
550790906004012,079,003842,Wauwatosa - C 0021,102
550790906004013,079,003842,Wauwatosa - C 0021,122
550790906004014,079,003844,Wauwatosa - C 0009,107
550790906004015,079,003844,Wauwatosa - C 0009,42
550790906004016,079,003844,Wauwatosa - C 0009,60
550790906004017,079,003844,Wauwatosa - C 0009,74
550790906004018,079,003844,Wauwatosa - C 0009,44
550790906004019,079,003844,Wauwatosa - C 0009,45
550790906004020,079,003844,Wauwatosa - C 0009,42
550790906004021,079,003844,Wauwatosa - C 0009,56
550790906004022,079,003844,Wauwatosa - C 0009,50
550790907001000,079,003846,Wauwatosa - C 0016,47
550790907001001,079,003851,Wauwatosa - C 0017,64
550790907001002,079,003851,Wauwatosa - C 0017,53
550790907001003,079,003851,Wauwatosa - C 0017,1
550790907001004,079,003851,Wauwatosa - C 0017,52
550790907001005,079,003851,Wauwatosa - C 0017,54
550790907001006,079,003851,Wauwatosa - C 0017,66
550790907001007,079,003846,Wauwatosa - C 0016,54
550790907001008,079,003846,Wauwatosa - C 0016,76
550790907001009,079,003851,Wauwatosa - C 0017,0
550790907001010,079,003851,Wauwatosa - C 0017,65
550790907001011,079,003851,Wauwatosa - C 0017,58
550790907001012,079,003851,Wauwatosa - C 0017,48
550790907001013,079,003851,Wauwatosa - C 0017,103
550790907001014,079,003851,Wauwatosa - C 0017,73
550790907001015,079,003846,Wauwatosa - C 0016,53
550790907001016,079,003850,Wauwatosa - C 0004,38
550790907001017,079,003850,Wauwatosa - C 0004,90
550790907002000,079,003851,Wauwatosa - C 0017,72
550790907002001,079,003851,Wauwatosa - C 0017,59
550790907002002,079,003851,Wauwatosa - C 0017,45
550790907002003,079,003851,Wauwatosa - C 0017,42
550790907002004,079,003851,Wauwatosa - C 0017,87
550790907002005,079,003850,Wauwatosa - C 0004,84
550790907002006,079,003850,Wauwatosa - C 0004,27
550790907002007,079,003849,Wauwatosa - C 0005,0
550790907002008,079,003850,Wauwatosa - C 0004,52
550790907002009,079,003850,Wauwatosa - C 0004,50
550790907002010,079,003850,Wauwatosa - C 0004,63
550790907002011,079,003850,Wauwatosa - C 0004,48
550790907002012,079,003850,Wauwatosa - C 0004,83
550790907002013,079,003850,Wauwatosa - C 0004,246
550790907002014,079,003850,Wauwatosa - C 0004,60
550790907002015,079,003850,Wauwatosa - C 0004,61
550790907002016,079,003849,Wauwatosa - C 0005,0
550790907002017,079,003850,Wauwatosa - C 0004,110
550790907002018,079,003850,Wauwatosa - C 0004,108
550790907002019,079,003849,Wauwatosa - C 0005,0
550790907002020,079,003849,Wauwatosa - C 0005,0
550790907003000,079,003851,Wauwatosa - C 0017,29
550790907003001,079,003851,Wauwatosa - C 0017,40
550790907003002,079,003851,Wauwatosa - C 0017,44
550790907003003,079,003851,Wauwatosa - C 0017,34
550790907003004,079,003851,Wauwatosa - C 0017,89
550790907003005,079,003851,Wauwatosa - C 0017,28
550790907003006,079,003851,Wauwatosa - C 0017,0
550790907003007,079,003851,Wauwatosa - C 0017,34
550790907003008,079,003851,Wauwatosa - C 0017,75
550790907003009,079,003851,Wauwatosa - C 0017,56
550790907003010,079,003851,Wauwatosa - C 0017,55
550790907003011,079,003851,Wauwatosa - C 0017,40
550790907003012,079,003851,Wauwatosa - C 0017,52
550790907003013,079,003851,Wauwatosa - C 0017,53
550790907003014,079,003851,Wauwatosa - C 0017,56
550790907003015,079,003851,Wauwatosa - C 0017,64
550790907003016,079,003851,Wauwatosa - C 0017,51
550790907003017,079,003851,Wauwatosa - C 0017,76
550790907003018,079,003851,Wauwatosa - C 0017,66
550790908001000,079,003846,Wauwatosa - C 0016,42
550790908001001,079,003846,Wauwatosa - C 0016,48
550790908001002,079,003846,Wauwatosa - C 0016,47
550790908001003,079,003846,Wauwatosa - C 0016,43
550790908001004,079,003846,Wauwatosa - C 0016,71
550790908001005,079,003846,Wauwatosa - C 0016,53
550790908001006,079,003846,Wauwatosa - C 0016,54
550790908001007,079,003846,Wauwatosa - C 0016,61
550790908001008,079,003846,Wauwatosa - C 0016,71
550790908001009,079,003846,Wauwatosa - C 0016,67
550790908001010,079,003846,Wauwatosa - C 0016,56
550790908001011,079,003846,Wauwatosa - C 0016,61
550790908001012,079,003846,Wauwatosa - C 0016,39
550790908001013,079,003846,Wauwatosa - C 0016,42
550790908001014,079,003846,Wauwatosa - C 0016,53
550790908002000,079,003846,Wauwatosa - C 0016,25
550790908002001,079,003846,Wauwatosa - C 0016,53
550790908002002,079,003846,Wauwatosa - C 0016,56
550790908002003,079,003846,Wauwatosa - C 0016,41
550790908002004,079,003846,Wauwatosa - C 0016,53
550790908002005,079,003846,Wauwatosa - C 0016,76
550790908002006,079,003846,Wauwatosa - C 0016,59
550790908002007,079,003846,Wauwatosa - C 0016,56
550790908002008,079,003846,Wauwatosa - C 0016,58
550790908002009,079,003846,Wauwatosa - C 0016,66
550790908002010,079,003846,Wauwatosa - C 0016,48
550790908002011,079,003846,Wauwatosa - C 0016,27
550790908002012,079,003846,Wauwatosa - C 0016,29
550790908002013,079,003846,Wauwatosa - C 0016,39
550790908003000,079,003846,Wauwatosa - C 0016,60
550790908003001,079,003846,Wauwatosa - C 0016,80
550790908003002,079,003846,Wauwatosa - C 0016,73
550790908003003,079,003846,Wauwatosa - C 0016,36
550790908003004,079,003846,Wauwatosa - C 0016,22
550790908003005,079,003850,Wauwatosa - C 0004,46
550790908003006,079,003838,Wauwatosa - C 0001,101
550790908003007,079,003838,Wauwatosa - C 0001,60
550790908003008,079,003850,Wauwatosa - C 0004,28
550790908003009,079,003850,Wauwatosa - C 0004,113
550790908003010,079,003850,Wauwatosa - C 0004,144
550790908003011,079,003846,Wauwatosa - C 0016,94
550790909001000,079,003847,Wauwatosa - C 0003,50
550790909001001,079,003847,Wauwatosa - C 0003,93
550790909001002,079,003847,Wauwatosa - C 0003,93
550790909001003,079,003847,Wauwatosa - C 0003,103
550790909001004,079,003847,Wauwatosa - C 0003,74
550790909001005,079,003847,Wauwatosa - C 0003,91
550790909001006,079,003847,Wauwatosa - C 0003,91
550790909001007,079,003847,Wauwatosa - C 0003,103
550790909001008,079,003847,Wauwatosa - C 0003,111
550790909001009,079,003847,Wauwatosa - C 0003,58
550790909001010,079,003847,Wauwatosa - C 0003,39
550790909001011,079,003847,Wauwatosa - C 0003,29
550790909002000,079,003848,Wauwatosa - C 0002,75
550790909002001,079,003848,Wauwatosa - C 0002,70
550790909002002,079,003848,Wauwatosa - C 0002,88
550790909002003,079,003848,Wauwatosa - C 0002,64
550790909002004,079,003848,Wauwatosa - C 0002,70
550790909002005,079,003848,Wauwatosa - C 0002,87
550790909002006,079,003848,Wauwatosa - C 0002,69
550790909002007,079,003848,Wauwatosa - C 0002,100
550790909002008,079,003848,Wauwatosa - C 0002,79
550790909003000,079,003840,Wauwatosa - C 0013,34
550790909003001,079,003840,Wauwatosa - C 0013,26
550790909003002,079,003840,Wauwatosa - C 0013,76
550790909003003,079,003840,Wauwatosa - C 0013,71
550790909003004,079,003840,Wauwatosa - C 0013,56
550790909003005,079,003840,Wauwatosa - C 0013,54
550790909003006,079,003840,Wauwatosa - C 0013,72
550790909003007,079,003840,Wauwatosa - C 0013,52
550790909003008,079,003840,Wauwatosa - C 0013,133
550790909003009,079,003838,Wauwatosa - C 0001,186
550790909004000,079,004023,Wauwatosa - C 0014,69
550790909004001,079,004023,Wauwatosa - C 0014,32
550790909004002,079,004023,Wauwatosa - C 0014,35
550790909004003,079,004023,Wauwatosa - C 0014,40
550790909004004,079,004023,Wauwatosa - C 0014,22
550790909004005,079,004023,Wauwatosa - C 0014,80
550790909004006,079,004023,Wauwatosa - C 0014,20
550790909004007,079,003840,Wauwatosa - C 0013,55
550790909004008,079,003840,Wauwatosa - C 0013,31
550790909004009,079,003840,Wauwatosa - C 0013,24
550790909004010,079,003840,Wauwatosa - C 0013,249
550790909004011,079,003838,Wauwatosa - C 0001,53
550790909004012,079,003848,Wauwatosa - C 0002,53
550790909004013,079,003848,Wauwatosa - C 0002,79
550790909004014,079,003848,Wauwatosa - C 0002,73
550790909004015,079,003848,Wauwatosa - C 0002,67
550790909004016,079,003848,Wauwatosa - C 0002,79
550790909004017,079,003848,Wauwatosa - C 0002,73
550790909004018,079,003848,Wauwatosa - C 0002,59
550790909004019,079,003838,Wauwatosa - C 0001,84
550790910001000,079,004024,Wauwatosa - C 0015,34
550790910001001,079,004024,Wauwatosa - C 0015,91
550790910001002,079,004024,Wauwatosa - C 0015,89
550790910001003,079,004024,Wauwatosa - C 0015,43
550790910001004,079,004024,Wauwatosa - C 0015,67
550790910001005,079,004024,Wauwatosa - C 0015,48
550790910001006,079,004024,Wauwatosa - C 0015,47
550790910001007,079,004024,Wauwatosa - C 0015,27
550790910001008,079,004024,Wauwatosa - C 0015,44
550790910001009,079,004024,Wauwatosa - C 0015,58
550790910001010,079,004024,Wauwatosa - C 0015,82
550790910001011,079,004024,Wauwatosa - C 0015,93
550790910002000,079,004024,Wauwatosa - C 0015,47
550790910002001,079,004024,Wauwatosa - C 0015,107
550790910002002,079,004024,Wauwatosa - C 0015,90
550790910002003,079,004024,Wauwatosa - C 0015,98
550790910002004,079,004024,Wauwatosa - C 0015,59
550790910002005,079,004024,Wauwatosa - C 0015,34
550790910002006,079,004024,Wauwatosa - C 0015,81
550790910002007,079,004024,Wauwatosa - C 0015,80
550790910002008,079,004024,Wauwatosa - C 0015,92
550790910002009,079,004024,Wauwatosa - C 0015,60
550790910002010,079,004024,Wauwatosa - C 0015,93
550790910002011,079,004024,Wauwatosa - C 0015,83
550790910003000,079,004024,Wauwatosa - C 0015,74
550790910003001,079,004024,Wauwatosa - C 0015,23
550790910003002,079,004024,Wauwatosa - C 0015,73
550790910003003,079,004024,Wauwatosa - C 0015,76
550790910003004,079,004024,Wauwatosa - C 0015,91
550790910003005,079,004024,Wauwatosa - C 0015,68
550790910003006,079,004024,Wauwatosa - C 0015,89
550790910003007,079,004024,Wauwatosa - C 0015,57
550790910003008,079,004024,Wauwatosa - C 0015,64
550790910004000,079,004023,Wauwatosa - C 0014,71
550790910004001,079,004023,Wauwatosa - C 0014,75
550790910004002,079,004023,Wauwatosa - C 0014,100
550790910004003,079,004023,Wauwatosa - C 0014,71
550790910004004,079,004023,Wauwatosa - C 0014,75
550790910004005,079,004023,Wauwatosa - C 0014,93
550790910004006,079,004023,Wauwatosa - C 0014,54
550790910004007,079,004023,Wauwatosa - C 0014,66
550790910005000,079,004023,Wauwatosa - C 0014,82
550790910005001,079,004023,Wauwatosa - C 0014,60
550790910005002,079,004023,Wauwatosa - C 0014,80
550790910005003,079,004023,Wauwatosa - C 0014,74
550790910005004,079,004023,Wauwatosa - C 0014,84
550790910005005,079,004023,Wauwatosa - C 0014,88
550790910005006,079,003840,Wauwatosa - C 0013,56
550790910005007,079,003840,Wauwatosa - C 0013,69
550790910006000,079,004023,Wauwatosa - C 0014,29
550790910006001,079,004023,Wauwatosa - C 0014,77
550790910006002,079,004023,Wauwatosa - C 0014,68
550790910006003,079,004023,Wauwatosa - C 0014,12
550790910006004,079,004023,Wauwatosa - C 0014,11
550790910006005,079,004023,Wauwatosa - C 0014,43
550790910006006,079,004023,Wauwatosa - C 0014,52
550790910006007,079,004023,Wauwatosa - C 0014,0
550790910006008,079,004023,Wauwatosa - C 0014,70
550790910006009,079,004023,Wauwatosa - C 0014,97
550790910006010,079,004023,Wauwatosa - C 0014,55
550790910006011,079,004023,Wauwatosa - C 0014,79
550790910006012,079,004023,Wauwatosa - C 0014,71
550790910006013,079,004023,Wauwatosa - C 0014,77
550790910006014,079,003840,Wauwatosa - C 0013,66
550790910006015,079,003840,Wauwatosa - C 0013,63
550790910006016,079,003840,Wauwatosa - C 0013,72
550790911001000,079,003847,Wauwatosa - C 0003,31
550790911001001,079,003847,Wauwatosa - C 0003,81
550790911001002,079,003847,Wauwatosa - C 0003,74
550790911001003,079,003847,Wauwatosa - C 0003,99
550790911001004,079,003847,Wauwatosa - C 0003,54
550790911001005,079,003847,Wauwatosa - C 0003,69
550790911001006,079,003847,Wauwatosa - C 0003,23
550790911001007,079,003847,Wauwatosa - C 0003,48
550790911001008,079,003847,Wauwatosa - C 0003,33
550790911001009,079,003847,Wauwatosa - C 0003,59
550790911001010,079,003847,Wauwatosa - C 0003,34
550790911001011,079,003847,Wauwatosa - C 0003,41
