block_2020,pop_2020,ward_2011,ward_2022
550790006003004,105,Milwaukee - C 10,Milwaukee - C 0010
550790006003005,134,Milwaukee - C 10,Milwaukee - C 0010
550790006003006,65,Milwaukee - C 10,Milwaukee - C 0010
550790006003007,102,Milwaukee - C 10,Milwaukee - C 0010
550790006003008,91,Milwaukee - C 10,Milwaukee - C 0010
550790006003009,72,Milwaukee - C 10,Milwaukee - C 0010
550790006003010,107,Milwaukee - C 10,Milwaukee - C 0010
550790006003011,124,Milwaukee - C 10,Milwaukee - C 0010
550790006003012,59,Milwaukee - C 10,Milwaukee - C 0010
550790006003013,70,Milwaukee - C 10,Milwaukee - C 0010
550790006003014,129,Milwaukee - C 10,Milwaukee - C 0010
550790006004000,22,Milwaukee - C 12,Milwaukee - C 0012
550790006004001,489,Milwaukee - C 12,Milwaukee - C 0012
550790006004002,187,Milwaukee - C 12,Milwaukee - C 0012
550790006004003,61,Milwaukee - C 12,Milwaukee - C 0012
550790006004004,153,Milwaukee - C 12,Milwaukee - C 0012
550790006004005,69,Milwaukee - C 12,Milwaukee - C 0012
550790006004006,118,Milwaukee - C 12,Milwaukee - C 0012
550790006004007,87,Milwaukee - C 12,Milwaukee - C 0012
550790006004008,62,Milwaukee - C 12,Milwaukee - C 0012
550790006004009,92,Milwaukee - C 12,Milwaukee - C 0012
550790006004010,44,Milwaukee - C 12,Milwaukee - C 0012
550790006004011,14,Milwaukee - C 12,Milwaukee - C 0012
550790006004012,93,Milwaukee - C 12,Milwaukee - C 0012
550790006004013,82,Milwaukee - C 12,Milwaukee - C 0012
550790006004014,104,Milwaukee - C 12,Milwaukee - C 0012
550790006004015,78,Milwaukee - C 12,Milwaukee - C 0012
550790006004016,158,Milwaukee - C 12,Milwaukee - C 0012
550790006004017,70,Milwaukee - C 12,Milwaukee - C 0012
550790006004018,56,Milwaukee - C 12,Milwaukee - C 0012
550790006004019,84,Milwaukee - C 12,Milwaukee - C 0012
550790006005000,286,Milwaukee - C 13,Milwaukee - C 0013
550790006005001,80,Milwaukee - C 13,Milwaukee - C 0013
550790006005002,147,Milwaukee - C 13,Milwaukee - C 0013
550790006005003,106,Milwaukee - C 13,Milwaukee - C 0013
550790006005004,148,Milwaukee - C 13,Milwaukee - C 0013
550790006005005,41,Milwaukee - C 13,Milwaukee - C 0013
550790007001000,17,Milwaukee - C 15,Milwaukee - C 0015
550790007001001,35,Milwaukee - C 15,Milwaukee - C 0015
550790007001002,46,Milwaukee - C 15,Milwaukee - C 0015
550790007001003,54,Milwaukee - C 15,Milwaukee - C 0015
550790007001004,58,Milwaukee - C 15,Milwaukee - C 0015
550790007001005,50,Milwaukee - C 15,Milwaukee - C 0015
550790007001006,44,Milwaukee - C 15,Milwaukee - C 0015
550790007001007,53,Milwaukee - C 15,Milwaukee - C 0015
550790007001008,44,Milwaukee - C 15,Milwaukee - C 0015
550790007001009,90,Milwaukee - C 15,Milwaukee - C 0015
550790007001010,27,Milwaukee - C 15,Milwaukee - C 0015
550790007001011,11,Milwaukee - C 15,Milwaukee - C 0015
550790007001012,13,Milwaukee - C 15,Milwaukee - C 0015
550790007001013,35,Milwaukee - C 15,Milwaukee - C 0015
550790007001014,32,Milwaukee - C 15,Milwaukee - C 0015
550790007001015,41,Milwaukee - C 15,Milwaukee - C 0015
550790007002000,54,Milwaukee - C 15,Milwaukee - C 0015
550790007002001,20,Milwaukee - C 15,Milwaukee - C 0015
550790007002002,65,Milwaukee - C 15,Milwaukee - C 0015
550790007002003,41,Milwaukee - C 15,Milwaukee - C 0015
550790007002004,70,Milwaukee - C 15,Milwaukee - C 0015
550790007002005,47,Milwaukee - C 15,Milwaukee - C 0015
550790007002006,118,Milwaukee - C 15,Milwaukee - C 0015
550790007002007,48,Milwaukee - C 15,Milwaukee - C 0015
550790007002008,53,Milwaukee - C 15,Milwaukee - C 0015
550790007002009,60,Milwaukee - C 15,Milwaukee - C 0015
550790007002010,54,Milwaukee - C 15,Milwaukee - C 0015
550790007002011,20,Milwaukee - C 15,Milwaukee - C 0015
550790007002012,29,Milwaukee - C 15,Milwaukee - C 0015
550790007003000,1410,Milwaukee - C 14,Milwaukee - C 0014
550790007003001,596,Milwaukee - C 14,Milwaukee - C 0014
550790007003002,0,Milwaukee - C 14,Milwaukee - C 0014
550790007003003,0,Milwaukee - C 14,Milwaukee - C 0014
550790007003004,18,Milwaukee - C 13,Milwaukee - C 0013
550790007003005,11,Milwaukee - C 15,Milwaukee - C 0015
550790007003006,208,Milwaukee - C 14,Milwaukee - C 0014
550790008001000,154,Milwaukee - C 19,Milwaukee - C 0019
550790008001001,110,Milwaukee - C 19,Milwaukee - C 0019
550790008001002,197,Milwaukee - C 17,Milwaukee - C 0017
550790008001003,69,Milwaukee - C 17,Milwaukee - C 0017
550790008001004,54,Milwaukee - C 17,Milwaukee - C 0017
550790008001005,84,Milwaukee - C 16,Milwaukee - C 0016
550790008001006,138,Milwaukee - C 16,Milwaukee - C 0016
550790008001007,348,Milwaukee - C 16,Milwaukee - C 0016
550790008001008,170,Milwaukee - C 16,Milwaukee - C 0016
550790008001009,202,Milwaukee - C 16,Milwaukee - C 0016
550790008001010,128,Milwaukee - C 16,Milwaukee - C 0016
550790008001011,72,Milwaukee - C 16,Milwaukee - C 0016
550790008001012,297,Milwaukee - C 16,Milwaukee - C 0016
550790008001013,107,Milwaukee - C 19,Milwaukee - C 0019
550790008001014,294,Milwaukee - C 16,Milwaukee - C 0016
550790008001015,185,Milwaukee - C 13,Milwaukee - C 0013
550790008001016,43,Milwaukee - C 16,Milwaukee - C 0016
550790008001017,0,Milwaukee - C 19,Milwaukee - C 0019
550790008001018,32,Milwaukee - C 17,Milwaukee - C 0017
550790008002000,482,Milwaukee - C 16,Milwaukee - C 0016
550790008002001,138,Milwaukee - C 16,Milwaukee - C 0016
550790008002002,158,Milwaukee - C 16,Milwaukee - C 0016
550790008002003,72,Milwaukee - C 13,Milwaukee - C 0013
550790008003000,63,Milwaukee - C 17,Milwaukee - C 0017
550790008003001,128,Milwaukee - C 17,Milwaukee - C 0017
550790008003002,153,Milwaukee - C 17,Milwaukee - C 0017
550790008003003,82,Milwaukee - C 17,Milwaukee - C 0017
550790008003004,47,Milwaukee - C 17,Milwaukee - C 0017
550790008003005,58,Milwaukee - C 17,Milwaukee - C 0017
550790008003006,166,Milwaukee - C 17,Milwaukee - C 0017
550790008003007,0,Milwaukee - C 16,Milwaukee - C 0016
550790008003008,229,Milwaukee - C 16,Milwaukee - C 0016
550790008003009,95,Milwaukee - C 16,Milwaukee - C 0016
550790008003010,188,Milwaukee - C 16,Milwaukee - C 0016
550790008003011,0,Milwaukee - C 19,Milwaukee - C 0019
550790008003012,163,Milwaukee - C 17,Milwaukee - C 0017
550790009001000,0,Milwaukee - C 18,Milwaukee - C 0018
550790009001001,17,Milwaukee - C 18,Milwaukee - C 0018
550790009001002,52,Milwaukee - C 18,Milwaukee - C 0018
550790009001003,43,Milwaukee - C 18,Milwaukee - C 0018
550790009001004,103,Milwaukee - C 18,Milwaukee - C 0018
550790009001005,75,Milwaukee - C 18,Milwaukee - C 0018
550790009001006,68,Milwaukee - C 18,Milwaukee - C 0018
550790009001007,44,Milwaukee - C 18,Milwaukee - C 0018
550790009001008,127,Milwaukee - C 18,Milwaukee - C 0018
550790009001009,138,Milwaukee - C 18,Milwaukee - C 0018
550790009001010,318,Milwaukee - C 18,Milwaukee - C 0018
550790009001011,53,Milwaukee - C 18,Milwaukee - C 0018
550790009001012,112,Milwaukee - C 18,Milwaukee - C 0018
550790009001013,0,Milwaukee - C 18,Milwaukee - C 0018
550790009001014,42,Milwaukee - C 18,Milwaukee - C 0018
550790009001015,90,Milwaukee - C 18,Milwaukee - C 0018
550790009001016,98,Milwaukee - C 18,Milwaukee - C 0018
550790009001017,121,Milwaukee - C 18,Milwaukee - C 0018
550790009001018,142,Milwaukee - C 18,Milwaukee - C 0018
550790009001019,216,Milwaukee - C 18,Milwaukee - C 0018
550790009001020,30,Milwaukee - C 18,Milwaukee - C 0018
550790009002000,343,Milwaukee - C 19,Milwaukee - C 0019
550790009002001,112,Milwaukee - C 19,Milwaukee - C 0019
550790009002002,98,Milwaukee - C 19,Milwaukee - C 0019
550790009002003,361,Milwaukee - C 19,Milwaukee - C 0019
550790009002004,120,Milwaukee - C 19,Milwaukee - C 0019
550790009002005,64,Milwaukee - C 19,Milwaukee - C 0019
550790009002006,46,Milwaukee - C 19,Milwaukee - C 0019
550790009002007,372,Milwaukee - C 19,Milwaukee - C 0019
550790009002008,31,Milwaukee - C 19,Milwaukee - C 0019
550790009002009,0,Milwaukee - C 19,Milwaukee - C 0019
550790009002010,48,Milwaukee - C 19,Milwaukee - C 0019
550790009002011,41,Milwaukee - C 19,Milwaukee - C 0019
550790009002012,9,Milwaukee - C 19,Milwaukee - C 0019
550790010001000,208,Milwaukee - C 20,Milwaukee - C 0020
550790010001001,210,Milwaukee - C 20,Milwaukee - C 0020
550790010001002,290,Milwaukee - C 22,Milwaukee - C 0022
550790010001003,48,Milwaukee - C 22,Milwaukee - C 0022
550790010001004,47,Milwaukee - C 20,Milwaukee - C 0020
550790010001005,102,Milwaukee - C 20,Milwaukee - C 0020
550790010002000,204,Milwaukee - C 22,Milwaukee - C 0022
550790010002001,167,Milwaukee - C 22,Milwaukee - C 0022
550790010002002,178,Milwaukee - C 22,Milwaukee - C 0022
550790010002003,113,Milwaukee - C 22,Milwaukee - C 0022
550790010002004,105,Milwaukee - C 22,Milwaukee - C 0022
550790010002005,106,Milwaukee - C 22,Milwaukee - C 0022
550790010003000,20,Milwaukee - C 20,Milwaukee - C 0020
550790010003001,172,Milwaukee - C 20,Milwaukee - C 0020
550790010003002,146,Milwaukee - C 20,Milwaukee - C 0020
550790010003003,103,Milwaukee - C 20,Milwaukee - C 0020
550790010003004,106,Milwaukee - C 20,Milwaukee - C 0020
550790010003005,78,Milwaukee - C 20,Milwaukee - C 0020
550790010003006,76,Milwaukee - C 20,Milwaukee - C 0020
550790010003007,82,Milwaukee - C 20,Milwaukee - C 0020
550790010003008,117,Milwaukee - C 20,Milwaukee - C 0020
550790010003009,98,Milwaukee - C 20,Milwaukee - C 0020
550790010003010,68,Milwaukee - C 20,Milwaukee - C 0020
550790010003011,86,Milwaukee - C 20,Milwaukee - C 0020
550790010003012,217,Milwaukee - C 20,Milwaukee - C 0020
550790010003013,41,Milwaukee - C 20,Milwaukee - C 0020
550790010003014,73,Milwaukee - C 55,Milwaukee - C 0020
550790010003015,39,Milwaukee - C 55,Milwaukee - C 0020
550790010003016,36,Milwaukee - C 55,Milwaukee - C 0020
550790011001000,0,Milwaukee - C 21,Milwaukee - C 0021
550790011001001,0,Milwaukee - C 21,Milwaukee - C 0021
550790011001002,0,Milwaukee - C 21,Milwaukee - C 0021
550790011001003,0,Milwaukee - C 17,Milwaukee - C 0017
550790011001004,37,Milwaukee - C 17,Milwaukee - C 0017
550790011001005,11,Milwaukee - C 16,Milwaukee - C 0016
550790011001006,0,Milwaukee - C 16,Milwaukee - C 0016
550790011001007,0,Milwaukee - C 21,Milwaukee - C 0021
550790011001008,18,Milwaukee - C 21,Milwaukee - C 0021
550790011001009,19,Milwaukee - C 21,Milwaukee - C 0021
550790011001010,21,Milwaukee - C 21,Milwaukee - C 0021
550790011001011,30,Milwaukee - C 21,Milwaukee - C 0021
550790011001012,36,Milwaukee - C 21,Milwaukee - C 0021
550790011001013,38,Milwaukee - C 21,Milwaukee - C 0021
550790011001014,38,Milwaukee - C 21,Milwaukee - C 0021
550790011001015,28,Milwaukee - C 21,Milwaukee - C 0021
550790011001016,19,Milwaukee - C 21,Milwaukee - C 0021
550790011001017,40,Milwaukee - C 21,Milwaukee - C 0021
550790011001018,25,Milwaukee - C 21,Milwaukee - C 0021
550790011001019,39,Milwaukee - C 21,Milwaukee - C 0021
550790011001020,43,Milwaukee - C 21,Milwaukee - C 0021
550790011001021,33,Milwaukee - C 21,Milwaukee - C 0021
550790011001022,217,Milwaukee - C 21,Milwaukee - C 0021
550790011001023,63,Milwaukee - C 21,Milwaukee - C 0021
550790011001024,39,Milwaukee - C 21,Milwaukee - C 0021
550790011001025,49,Milwaukee - C 21,Milwaukee - C 0021
550790011001026,52,Milwaukee - C 21,Milwaukee - C 0021
550790011001027,0,Milwaukee - C 21,Milwaukee - C 0021
550790011001028,18,Milwaukee - C 21,Milwaukee - C 0021
550790011001029,49,Milwaukee - C 21,Milwaukee - C 0021
550790011001030,25,Milwaukee - C 21,Milwaukee - C 0021
550790011001031,29,Milwaukee - C 21,Milwaukee - C 0021
550790011001032,30,Milwaukee - C 21,Milwaukee - C 0021
550790011001033,37,Milwaukee - C 21,Milwaukee - C 0021
550790011001034,13,Milwaukee - C 21,Milwaukee - C 0021
550790011001035,12,Milwaukee - C 21,Milwaukee - C 0021
550790011001036,0,Milwaukee - C 17,Milwaukee - C 0017
550790011001037,0,Milwaukee - C 23,Milwaukee - C 0023
550790011001038,0,Milwaukee - C 23,Milwaukee - C 0023
550790011001039,0,Milwaukee - C 23,Milwaukee - C 0023
550790011001040,39,Milwaukee - C 21,Milwaukee - C 0021
550790011002000,51,Milwaukee - C 21,Milwaukee - C 0021
550790011002001,102,Milwaukee - C 21,Milwaukee - C 0023
550790011002002,41,Milwaukee - C 21,Milwaukee - C 0023
550790011002003,63,Milwaukee - C 21,Milwaukee - C 0023
550790011002004,88,Milwaukee - C 21,Milwaukee - C 0023
550790011002005,105,Milwaukee - C 21,Milwaukee - C 0023
550790011002006,65,Milwaukee - C 21,Milwaukee - C 0023
550790011002007,40,Milwaukee - C 21,Milwaukee - C 0023
550790011002008,66,Milwaukee - C 21,Milwaukee - C 0023
550790011002009,0,Milwaukee - C 21,Milwaukee - C 0023
550790011002010,87,Milwaukee - C 21,Milwaukee - C 0023
550790011002011,92,Milwaukee - C 21,Milwaukee - C 0023
550790011002012,50,Milwaukee - C 21,Milwaukee - C 0023
550790011003000,256,Milwaukee - C 22,Milwaukee - C 0022
550790011003001,253,Milwaukee - C 22,Milwaukee - C 0022
550790011003002,5,Milwaukee - C 21,Milwaukee - C 0023
550790011003003,12,Milwaukee - C 22,Milwaukee - C 0022
550790011003004,61,Milwaukee - C 22,Milwaukee - C 0022
550790011003005,37,Milwaukee - C 22,Milwaukee - C 0022
550790011003006,0,Milwaukee - C 22,Milwaukee - C 0022
550790011003007,0,Milwaukee - C 22,Milwaukee - C 0022
550790011003008,27,Milwaukee - C 22,Milwaukee - C 0022
550790012001000,0,Milwaukee - C 24,Milwaukee - C 0024
550790012001001,0,Milwaukee - C 24,Milwaukee - C 0024
550790012001002,0,Milwaukee - C 24,Milwaukee - C 0024
550790012001003,0,Milwaukee - C 24,Milwaukee - C 0024
550790012001004,7,Milwaukee - C 24,Milwaukee - C 0024
550790012001005,94,Milwaukee - C 23,Milwaukee - C 0023
550790012001006,69,Milwaukee - C 23,Milwaukee - C 0023
550790012001007,83,Milwaukee - C 23,Milwaukee - C 0023
550790012001008,86,Milwaukee - C 23,Milwaukee - C 0023
550790012001009,93,Milwaukee - C 23,Milwaukee - C 0023
550790012001010,123,Milwaukee - C 23,Milwaukee - C 0025
550790012001011,81,Milwaukee - C 23,Milwaukee - C 0025
550790012001012,0,Milwaukee - C 23,Milwaukee - C 0025
550790012001013,65,Milwaukee - C 23,Milwaukee - C 0023
550790012001014,49,Milwaukee - C 23,Milwaukee - C 0023
550790012001015,7,Milwaukee - C 23,Milwaukee - C 0023
550790012002000,191,Milwaukee - C 24,Milwaukee - C 0025
550790012002001,180,Milwaukee - C 24,Milwaukee - C 0025
550790012002002,136,Milwaukee - C 24,Milwaukee - C 0025
550790012002003,153,Milwaukee - C 24,Milwaukee - C 0025
550790012002004,261,Milwaukee - C 23,Milwaukee - C 0025
550790012002005,146,Milwaukee - C 23,Milwaukee - C 0025
550790012003000,155,Milwaukee - C 24,Milwaukee - C 0024
550790012003001,82,Milwaukee - C 24,Milwaukee - C 0024
550790012003002,123,Milwaukee - C 24,Milwaukee - C 0024
550790012003003,136,Milwaukee - C 24,Milwaukee - C 0024
550790012003004,55,Milwaukee - C 24,Milwaukee - C 0024
550790012003005,134,Milwaukee - C 24,Milwaukee - C 0024
550790012003006,126,Milwaukee - C 24,Milwaukee - C 0024
550790012003007,128,Milwaukee - C 24,Milwaukee - C 0024
550790012003008,125,Milwaukee - C 24,Milwaukee - C 0024
550790013001000,10,Milwaukee - C 26,Milwaukee - C 0026
550790013001001,0,Milwaukee - C 26,Milwaukee - C 0026
550790013001002,102,Milwaukee - C 25,Milwaukee - C 0026
550790013001003,105,Milwaukee - C 25,Milwaukee - C 0026
550790013001004,87,Milwaukee - C 25,Milwaukee - C 0026
550790013001005,86,Milwaukee - C 25,Milwaukee - C 0025
550790013001006,119,Milwaukee - C 25,Milwaukee - C 0025
550790013001007,87,Milwaukee - C 25,Milwaukee - C 0025
550790013001008,123,Milwaukee - C 25,Milwaukee - C 0025
550790013001009,0,Milwaukee - C 25,Milwaukee - C 0025
550790013001010,0,Milwaukee - C 26,Milwaukee - C 0026
550790013001011,75,Milwaukee - C 25,Milwaukee - C 0025
550790013001012,75,Milwaukee - C 25,Milwaukee - C 0025
550790013001013,55,Milwaukee - C 25,Milwaukee - C 0025
550790013002000,84,Milwaukee - C 25,Milwaukee - C 0026
550790013002001,115,Milwaukee - C 25,Milwaukee - C 0026
550790013002002,126,Milwaukee - C 25,Milwaukee - C 0026
550790013002003,92,Milwaukee - C 25,Milwaukee - C 0029
550790013002004,94,Milwaukee - C 25,Milwaukee - C 0029
550790013002005,109,Milwaukee - C 25,Milwaukee - C 0025
550790013002006,129,Milwaukee - C 25,Milwaukee - C 0025
550790013002007,71,Milwaukee - C 25,Milwaukee - C 0029
550790013002008,83,Milwaukee - C 25,Milwaukee - C 0029
550790013002009,83,Milwaukee - C 25,Milwaukee - C 0029
550790013002010,67,Milwaukee - C 25,Milwaukee - C 0029
550790013002011,83,Milwaukee - C 25,Milwaukee - C 0025
550790013003000,70,Milwaukee - C 26,Milwaukee - C 0026
550790013003001,61,Milwaukee - C 26,Milwaukee - C 0026
550790013003002,85,Milwaukee - C 26,Milwaukee - C 0026
550790013003003,78,Milwaukee - C 26,Milwaukee - C 0029
550790013003004,79,Milwaukee - C 26,Milwaukee - C 0029
550790013003005,67,Milwaukee - C 26,Milwaukee - C 0029
550790013003006,184,Milwaukee - C 26,Milwaukee - C 0029
550790013003007,83,Milwaukee - C 26,Milwaukee - C 0029
550790013003008,65,Milwaukee - C 26,Milwaukee - C 0029
550790013003009,76,Milwaukee - C 26,Milwaukee - C 0029
550790013004000,101,Milwaukee - C 26,Milwaukee - C 0026
550790013004001,108,Milwaukee - C 26,Milwaukee - C 0026
550790013004002,52,Milwaukee - C 26,Milwaukee - C 0026
550790013004003,88,Milwaukee - C 26,Milwaukee - C 0029
550790013004004,72,Milwaukee - C 26,Milwaukee - C 0029
550790013004005,0,Milwaukee - C 26,Milwaukee - C 0029
550790013004006,65,Milwaukee - C 26,Milwaukee - C 0029
550790013004007,80,Milwaukee - C 26,Milwaukee - C 0029
550790013004008,82,Milwaukee - C 26,Milwaukee - C 0029
550790013004009,55,Milwaukee - C 26,Milwaukee - C 0029
550790013004010,73,Milwaukee - C 26,Milwaukee - C 0029
550790014001000,0,Milwaukee - C 28,Milwaukee - C 0318
550790014001001,88,Milwaukee - C 28,Milwaukee - C 0318
550790014001002,111,Milwaukee - C 28,Milwaukee - C 0318
550790014001003,45,Milwaukee - C 28,Milwaukee - C 0318
550790014001004,378,Milwaukee - C 28,Milwaukee - C 0318
550790014001005,150,Milwaukee - C 28,Milwaukee - C 0318
550790014001006,128,Milwaukee - C 28,Milwaukee - C 0318
550790014002000,382,Milwaukee - C 29,Milwaukee - C 0028
550790014002001,223,Milwaukee - C 29,Milwaukee - C 0028
550790014002002,137,Milwaukee - C 29,Milwaukee - C 0028
550790014002003,53,Milwaukee - C 29,Milwaukee - C 0028
550790014002004,78,Milwaukee - C 30,Milwaukee - C 0028
550790014002005,70,Milwaukee - C 29,Milwaukee - C 0028
550790014002006,62,Milwaukee - C 30,Milwaukee - C 0028
550790014002007,119,Milwaukee - C 30,Milwaukee - C 0028
550790014002008,181,Milwaukee - C 29,Milwaukee - C 0028
550790014002009,6,Milwaukee - C 30,Milwaukee - C 0028
550790014002010,12,Milwaukee - C 30,Milwaukee - C 0028
550790014002011,57,Milwaukee - C 30,Milwaukee - C 0028
550790014002012,0,Milwaukee - C 30,Milwaukee - C 0030
550790014002013,0,Milwaukee - C 30,Milwaukee - C 0030
550790014002014,0,Milwaukee - C 30,Milwaukee - C 0030
550790015001000,13,Milwaukee - C 27,Milwaukee - C 0027
550790015001001,0,Milwaukee - C 27,Milwaukee - C 0027
550790015001002,88,Milwaukee - C 27,Milwaukee - C 0027
550790015001003,72,Milwaukee - C 27,Milwaukee - C 0027
550790015001004,23,Milwaukee - C 27,Milwaukee - C 0027
550790015001005,11,Milwaukee - C 27,Milwaukee - C 0027
550790015001006,36,Milwaukee - C 27,Milwaukee - C 0027
550790015001007,76,Milwaukee - C 27,Milwaukee - C 0027
550790015001008,54,Milwaukee - C 27,Milwaukee - C 0027
550790015001009,96,Milwaukee - C 27,Milwaukee - C 0027
550790015001010,100,Milwaukee - C 27,Milwaukee - C 0027
550790015001011,91,Milwaukee - C 27,Milwaukee - C 0027
550790015001012,106,Milwaukee - C 27,Milwaukee - C 0027
550790015001013,62,Milwaukee - C 27,Milwaukee - C 0027
550790015001014,63,Milwaukee - C 27,Milwaukee - C 0027
550790015001015,55,Milwaukee - C 27,Milwaukee - C 0027
550790015001016,87,Milwaukee - C 27,Milwaukee - C 0027
550790015001017,0,Milwaukee - C 27,Milwaukee - C 0027
550790015001018,91,Milwaukee - C 27,Milwaukee - C 0027
550790015002000,0,Milwaukee - C 27,Milwaukee - C 0027
550790015002001,102,Milwaukee - C 27,Milwaukee - C 0027
550790015002002,41,Milwaukee - C 27,Milwaukee - C 0027
550790015002003,75,Milwaukee - C 30,Milwaukee - C 0030
550790015002004,0,Milwaukee - C 30,Milwaukee - C 0030
550790015002005,64,Milwaukee - C 27,Milwaukee - C 0027
550790015002006,116,Milwaukee - C 27,Milwaukee - C 0027
550790015002007,78,Milwaukee - C 27,Milwaukee - C 0027
550790015002008,51,Milwaukee - C 27,Milwaukee - C 0027
550790015002009,62,Milwaukee - C 30,Milwaukee - C 0030
550790015002010,67,Milwaukee - C 30,Milwaukee - C 0030
550790015002011,169,Milwaukee - C 30,Milwaukee - C 0030
550790015002012,59,Milwaukee - C 27,Milwaukee - C 0027
550790015003000,0,Milwaukee - C 30,Milwaukee - C 0030
550790015003001,0,Milwaukee - C 30,Milwaukee - C 0030
550790015003002,142,Milwaukee - C 30,Milwaukee - C 0030
550790015003003,165,Milwaukee - C 30,Milwaukee - C 0030
550790015003004,138,Milwaukee - C 30,Milwaukee - C 0030
